Country,Country_Code,Year,Population,Renewable Source,Terawatt Hours,Total Terawatt Hours
Czech Republic,CZE,1969,9896580,Wind,0,1.198
Czech Republic,CZE,1969,9896580,Others,0,1.198
Czech Republic,CZE,1970,9858071,Hydro,1.71,1.71
Czech Republic,CZE,1970,9858071,Solar,0,1.71
Czech Republic,CZE,1970,9858071,Wind,0,1.71
Czech Republic,CZE,1970,9858071,Others,0,1.71
Czech Republic,CZE,1971,9826815,Hydro,1.176,1.176
Czech Republic,CZE,1971,9826815,Solar,0,1.176
Czech Republic,CZE,1971,9826815,Wind,0,1.176
Czech Republic,CZE,1971,9826815,Others,0,1.176
Czech Republic,CZE,1972,9867632,Hydro,1.255,1.255
Czech Republic,CZE,1972,9867632,Solar,0,1.255
Czech Republic,CZE,1972,9867632,Wind,0,1.255
Czech Republic,CZE,1972,9867632,Others,0,1.255
Czech Republic,CZE,1973,9922266,Hydro,1.083,1.083
Czech Republic,CZE,1973,9922266,Solar,0,1.083
Czech Republic,CZE,1973,9922266,Wind,0,1.083
Czech Republic,CZE,1973,9922266,Others,0,1.083
Czech Republic,CZE,1974,9988459,Hydro,1.732,1.732
Czech Republic,CZE,1974,9988459,Solar,0,1.732
Czech Republic,CZE,1974,9988459,Wind,0,1.732
Czech Republic,CZE,1974,9988459,Others,0,1.732
Czech Republic,CZE,1975,10058620,Hydro,1.816,1.816
Czech Republic,CZE,1975,10058620,Solar,0,1.816
Czech Republic,CZE,1975,10058620,Wind,0,1.816
Czech Republic,CZE,1975,10058620,Others,0,1.816
Czech Republic,CZE,1976,10125939,Hydro,1.441,1.441
Czech Republic,CZE,1976,10125939,Solar,0,1.441
Czech Republic,CZE,1976,10125939,Wind,0,1.441
Czech Republic,CZE,1976,10125939,Others,0,1.441
Czech Republic,CZE,1977,10186755,Hydro,1.967,1.967
Czech Republic,CZE,1977,10186755,Solar,0,1.967
Czech Republic,CZE,1977,10186755,Wind,0,1.967
Czech Republic,CZE,1977,10186755,Others,0,1.967
Czech Republic,CZE,1978,10242098,Hydro,1.825,1.825
Czech Republic,CZE,1978,10242098,Solar,0,1.825
Czech Republic,CZE,1978,10242098,Wind,0,1.825
Czech Republic,CZE,1978,10242098,Others,0,1.825
Czech Republic,CZE,1979,10292341,Hydro,2.289,2.289
Czech Republic,CZE,1979,10292341,Solar,0,2.289
Czech Republic,CZE,1979,10292341,Wind,0,2.289
Czech Republic,CZE,1979,10292341,Others,0,2.289
Czech Republic,CZE,1980,10304193,Hydro,2.395,2.395
Czech Republic,CZE,1980,10304193,Solar,0,2.395
Czech Republic,CZE,1980,10304193,Wind,0,2.395
Czech Republic,CZE,1980,10304193,Others,0,2.395
Czech Republic,CZE,1981,10300591,Hydro,2.059,2.059
Czech Republic,CZE,1981,10300591,Solar,0,2.059
Czech Republic,CZE,1981,10300591,Wind,0,2.059
Czech Republic,CZE,1981,10300591,Others,0,2.059
Czech Republic,CZE,1982,10314826,Hydro,1.675,1.675
Czech Republic,CZE,1982,10314826,Solar,0,1.675
Czech Republic,CZE,1982,10314826,Wind,0,1.675
Czech Republic,CZE,1982,10314826,Others,0,1.675
Czech Republic,CZE,1983,10323856,Hydro,1.653,1.653
Czech Republic,CZE,1983,10323856,Solar,0,1.653
Czech Republic,CZE,1983,10323856,Wind,0,1.653
Czech Republic,CZE,1983,10323856,Others,0,1.653
Czech Republic,CZE,1984,10330213,Hydro,1.304,1.304
Czech Republic,CZE,1984,10330213,Solar,0,1.304
Czech Republic,CZE,1984,10330213,Wind,0,1.304
Czech Republic,CZE,1984,10330213,Others,0,1.304
Czech Republic,CZE,1985,10337118,Hydro,1.675,1.675
Czech Republic,CZE,1985,10337118,Solar,0,1.675
Czech Republic,CZE,1985,10337118,Wind,0,1.675
Czech Republic,CZE,1985,10337118,Others,0,1.675
Czech Republic,CZE,1986,10342227,Hydro,1.874,1.874
Czech Republic,CZE,1986,10342227,Solar,0,1.874
Czech Republic,CZE,1986,10342227,Wind,0,1.874
Czech Republic,CZE,1986,10342227,Others,0,1.874
Czech Republic,CZE,1987,10347318,Hydro,2.466,2.466
Czech Republic,CZE,1987,10347318,Solar,0,2.466
Czech Republic,CZE,1987,10347318,Wind,0,2.466
Czech Republic,CZE,1987,10347318,Others,0,2.466
Czech Republic,CZE,1988,10355276,Hydro,2.104,2.104
Czech Republic,CZE,1988,10355276,Solar,0,2.104
Czech Republic,CZE,1988,10355276,Wind,0,2.104
Czech Republic,CZE,1988,10355276,Others,0,2.104
Czech Republic,CZE,1989,10361068,Hydro,1.64,1.64
Czech Republic,CZE,1989,10361068,Solar,0,1.64
Czech Republic,CZE,1989,10361068,Wind,0,1.64
Czech Republic,CZE,1989,10361068,Others,0,1.64
Czech Republic,CZE,1990,10333355,Hydro,1.161,1.161
Czech Republic,CZE,1990,10333355,Solar,0,1.161
Czech Republic,CZE,1990,10333355,Wind,0,1.161
Czech Republic,CZE,1990,10333355,Others,0,1.161
Czech Republic,CZE,1991,10308578,Hydro,1.089,1.089
Czech Republic,CZE,1991,10308578,Solar,0,1.089
Czech Republic,CZE,1991,10308578,Wind,0,1.089
Czech Republic,CZE,1991,10308578,Others,0,1.089
Czech Republic,CZE,1992,10319123,Hydro,1.402,1.402
Czech Republic,CZE,1992,10319123,Solar,0,1.402
Czech Republic,CZE,1992,10319123,Wind,0,1.402
Czech Republic,CZE,1992,10319123,Others,0,1.402
Czech Republic,CZE,1993,10329855,Hydro,1.369,1.59
Czech Republic,CZE,1993,10329855,Solar,0,1.59
Czech Republic,CZE,1993,10329855,Wind,0,1.59
Czech Republic,CZE,1993,10329855,Others,0.221,1.59
Czech Republic,CZE,1994,10333587,Hydro,1.46,1.769
Czech Republic,CZE,1994,10333587,Solar,0,1.769
Czech Republic,CZE,1994,10333587,Wind,0,1.769
Czech Republic,CZE,1994,10333587,Others,0.309,1.769
Czech Republic,CZE,1995,10327253,Hydro,2.002,2.407
Czech Republic,CZE,1995,10327253,Solar,0,2.407
Czech Republic,CZE,1995,10327253,Wind,0,2.407
Czech Republic,CZE,1995,10327253,Others,0.405,2.407
Czech Republic,CZE,1996,10315241,Hydro,1.969,2.261
Czech Republic,CZE,1996,10315241,Solar,0,2.261
Czech Republic,CZE,1996,10315241,Wind,0,2.261
Czech Republic,CZE,1996,10315241,Others,0.292,2.261
Czech Republic,CZE,1997,10304131,Hydro,1.699,2.193
Czech Republic,CZE,1997,10304131,Solar,0,2.193
Czech Republic,CZE,1997,10304131,Wind,0,2.193
Czech Republic,CZE,1997,10304131,Others,0.494,2.193
Czech Republic,CZE,1998,10294373,Hydro,1.396,1.983
Czech Republic,CZE,1998,10294373,Solar,0,1.983
Czech Republic,CZE,1998,10294373,Wind,0,1.983
Czech Republic,CZE,1998,10294373,Others,0.587,1.983
Czech Republic,CZE,1999,10283860,Hydro,1.681,2.364
Czech Republic,CZE,1999,10283860,Solar,0,2.364
Czech Republic,CZE,1999,10283860,Wind,0,2.364
Czech Republic,CZE,1999,10283860,Others,0.683,2.364
Czech Republic,CZE,2000,10255063,Hydro,1.758,2.275
Czech Republic,CZE,2000,10255063,Solar,0,2.275
Czech Republic,CZE,2000,10255063,Wind,0,2.275
Czech Republic,CZE,2000,10255063,Others,0.517,2.275
Czech Republic,CZE,2001,10216605,Hydro,2.054,2.568
Czech Republic,CZE,2001,10216605,Solar,0,2.568
Czech Republic,CZE,2001,10216605,Wind,0,2.568
Czech Republic,CZE,2001,10216605,Others,0.514,2.568
Czech Republic,CZE,2002,10196916,Hydro,2.492,2.988
Czech Republic,CZE,2002,10196916,Solar,0,2.988
Czech Republic,CZE,2002,10196916,Wind,0.002,2.988
Czech Republic,CZE,2002,10196916,Others,0.494,2.988
Czech Republic,CZE,2003,10193998,Hydro,1.383,1.877
Czech Republic,CZE,2003,10193998,Solar,0,1.877
Czech Republic,CZE,2003,10193998,Wind,0.004,1.877
Czech Republic,CZE,2003,10193998,Others,0.49,1.877
Czech Republic,CZE,2004,10197101,Hydro,2.019,2.61
Czech Republic,CZE,2004,10197101,Solar,0,2.61
Czech Republic,CZE,2004,10197101,Wind,0.01,2.61
Czech Republic,CZE,2004,10197101,Others,0.581,2.61
Czech Republic,CZE,2005,10211216,Hydro,2.38,3.05
Czech Republic,CZE,2005,10211216,Solar,0,3.05
Czech Republic,CZE,2005,10211216,Wind,0.021,3.05
Czech Republic,CZE,2005,10211216,Others,0.648,3.05
Czech Republic,CZE,2006,10238905,Hydro,2.551,3.513
Czech Republic,CZE,2006,10238905,Solar,0,3.513
Czech Republic,CZE,2006,10238905,Wind,0.049,3.513
Czech Republic,CZE,2006,10238905,Others,0.912,3.513
Czech Republic,CZE,2007,10298828,Hydro,2.079,3.394
Czech Republic,CZE,2007,10298828,Solar,0.002,3.394
Czech Republic,CZE,2007,10298828,Wind,0.125,3.394
Czech Republic,CZE,2007,10298828,Others,1.187,3.394
Czech Republic,CZE,2008,10384603,Hydro,2.024,3.738
Czech Republic,CZE,2008,10384603,Solar,0.013,3.738
Czech Republic,CZE,2008,10384603,Wind,0.245,3.738
Czech Republic,CZE,2008,10384603,Others,1.457,3.738
Czech Republic,CZE,2009,10443936,Hydro,2.43,4.669
Czech Republic,CZE,2009,10443936,Solar,0.089,4.669
Czech Republic,CZE,2009,10443936,Wind,0.288,4.669
Czech Republic,CZE,2009,10443936,Others,1.862,4.669
Czech Republic,CZE,2010,10474410,Hydro,2.789,5.887
Czech Republic,CZE,2010,10474410,Solar,0.616,5.887
Czech Republic,CZE,2010,10474410,Wind,0.335,5.887
Czech Republic,CZE,2010,10474410,Others,2.146,5.887
Czech Republic,CZE,2011,10496088,Hydro,2.134,7.354
Czech Republic,CZE,2011,10496088,Solar,2.118,7.354
Czech Republic,CZE,2011,10496088,Wind,0.397,7.354
Czech Republic,CZE,2011,10496088,Others,2.705,7.354
Czech Republic,CZE,2012,10510785,Hydro,2.232,8.183
Czech Republic,CZE,2012,10510785,Solar,2.173,8.183
Czech Republic,CZE,2012,10510785,Wind,0.417,8.183
Czech Republic,CZE,2012,10510785,Others,3.361,8.183
Czech Republic,CZE,2013,10514272,Hydro,2.856,9.4
Czech Republic,CZE,2013,10514272,Solar,2.07,9.4
Czech Republic,CZE,2013,10514272,Wind,0.478,9.4
Czech Republic,CZE,2013,10514272,Others,3.995,9.4
Czech Republic,CZE,2014,10525347,Hydro,1.909,9.17
Czech Republic,CZE,2014,10525347,Solar,2.123,9.17
Czech Republic,CZE,2014,10525347,Wind,0.476,9.17
Czech Republic,CZE,2014,10525347,Others,4.661,9.17
Czech Republic,CZE,2015,10546059,Hydro,1.795,9.423
Czech Republic,CZE,2015,10546059,Solar,2.264,9.423
Czech Republic,CZE,2015,10546059,Wind,0.573,9.423
Czech Republic,CZE,2015,10546059,Others,4.792,9.423
Czech Republic,CZE,2016,10566332,Hydro,2.001,9.395
Czech Republic,CZE,2016,10566332,Solar,2.131,9.395
Czech Republic,CZE,2016,10566332,Wind,0.497,9.395
Czech Republic,CZE,2016,10566332,Others,4.767,9.395
Czech Republic,CZE,2017,10594438,Hydro,1.869,9.618
Czech Republic,CZE,2017,10594438,Solar,2.193,9.618
Czech Republic,CZE,2017,10594438,Wind,0.591,9.618
Czech Republic,CZE,2017,10594438,Others,4.965,9.618
Czech Republic,CZE,2018,10629928,Hydro,1.627,9.304
Czech Republic,CZE,2018,10629928,Solar,2.339,9.304
Czech Republic,CZE,2018,10629928,Wind,0.609,9.304
Czech Republic,CZE,2018,10629928,Others,4.729,9.304
Denmark,DNK,1965,4759012,Hydro,0.022,0.022
Denmark,DNK,1965,4759012,Solar,0,0.022
Denmark,DNK,1965,4759012,Wind,0,0.022
Denmark,DNK,1965,4759012,Others,0,0.022
Denmark,DNK,1966,4797381,Hydro,0.022,0.022
Denmark,DNK,1966,4797381,Solar,0,0.022
Denmark,DNK,1966,4797381,Wind,0,0.022
Denmark,DNK,1966,4797381,Others,0,0.022
Denmark,DNK,1967,4835354,Hydro,0.022,0.022
Denmark,DNK,1967,4835354,Solar,0,0.022
Denmark,DNK,1967,4835354,Wind,0,0.022
Denmark,DNK,1967,4835354,Others,0,0.022
Denmark,DNK,1968,4864883,Hydro,0.022,0.022
Denmark,DNK,1968,4864883,Solar,0,0.022
Denmark,DNK,1968,4864883,Wind,0,0.022
Denmark,DNK,1968,4864883,Others,0,0.022
Denmark,DNK,1969,4891860,Hydro,0.022,0.022
Denmark,DNK,1969,4891860,Solar,0,0.022
Denmark,DNK,1969,4891860,Wind,0,0.022
Denmark,DNK,1969,4891860,Others,0,0.022
Denmark,DNK,1970,4928757,Hydro,0.022,0.022
Denmark,DNK,1970,4928757,Solar,0,0.022
Denmark,DNK,1970,4928757,Wind,0,0.022
Denmark,DNK,1970,4928757,Others,0,0.022
Denmark,DNK,1971,4963126,Hydro,0.022,0.022
Denmark,DNK,1971,4963126,Solar,0,0.022
Denmark,DNK,1971,4963126,Wind,0,0.022
Denmark,DNK,1971,4963126,Others,0,0.022
Denmark,DNK,1972,4991596,Hydro,0.022,0.022
Denmark,DNK,1972,4991596,Solar,0,0.022
Denmark,DNK,1972,4991596,Wind,0,0.022
Denmark,DNK,1972,4991596,Others,0,0.022
Denmark,DNK,1973,5021861,Hydro,0.022,0.022
Denmark,DNK,1973,5021861,Solar,0,0.022
Denmark,DNK,1973,5021861,Wind,0,0.022
Denmark,DNK,1973,5021861,Others,0,0.022
Denmark,DNK,1974,5045297,Hydro,0.022,0.022
Denmark,DNK,1974,5045297,Solar,0,0.022
Denmark,DNK,1974,5045297,Wind,0,0.022
Denmark,DNK,1974,5045297,Others,0,0.022
Denmark,DNK,1975,5059862,Hydro,0.021,0.021
Denmark,DNK,1975,5059862,Solar,0,0.021
Denmark,DNK,1975,5059862,Wind,0,0.021
Denmark,DNK,1975,5059862,Others,0,0.021
Denmark,DNK,1976,5072596,Hydro,0.019,0.019
Denmark,DNK,1976,5072596,Solar,0,0.019
Denmark,DNK,1976,5072596,Wind,0,0.019
Denmark,DNK,1976,5072596,Others,0,0.019
Denmark,DNK,1977,5088419,Hydro,0.026,0.026
Denmark,DNK,1977,5088419,Solar,0,0.026
Denmark,DNK,1977,5088419,Wind,0,0.026
Denmark,DNK,1977,5088419,Others,0,0.026
Denmark,DNK,1978,5104248,Hydro,0.027,0.03
Denmark,DNK,1978,5104248,Solar,0,0.03
Denmark,DNK,1978,5104248,Wind,0.003,0.03
Denmark,DNK,1978,5104248,Others,0,0.03
Denmark,DNK,1979,5116801,Hydro,0.029,0.035
Denmark,DNK,1979,5116801,Solar,0,0.035
Denmark,DNK,1979,5116801,Wind,0.006,0.035
Denmark,DNK,1979,5116801,Others,0,0.035
Denmark,DNK,1980,5123027,Hydro,0.034,0.045
Denmark,DNK,1980,5123027,Solar,0,0.045
Denmark,DNK,1980,5123027,Wind,0.011,0.045
Denmark,DNK,1980,5123027,Others,0,0.045
Denmark,DNK,1981,5121572,Hydro,0.035,0.046
Denmark,DNK,1981,5121572,Solar,0,0.046
Denmark,DNK,1981,5121572,Wind,0.011,0.046
Denmark,DNK,1981,5121572,Others,0,0.046
Denmark,DNK,1982,5117810,Hydro,0.03,0.049
Denmark,DNK,1982,5117810,Solar,0,0.049
Denmark,DNK,1982,5117810,Wind,0.018,0.049
Denmark,DNK,1982,5117810,Others,0,0.049
Denmark,DNK,1983,5114297,Hydro,0.034,0.094
Denmark,DNK,1983,5114297,Solar,0,0.094
Denmark,DNK,1983,5114297,Wind,0.027,0.094
Denmark,DNK,1983,5114297,Others,0.033,0.094
Denmark,DNK,1984,5111619,Hydro,0.03,0.096
Denmark,DNK,1984,5111619,Solar,0,0.096
Denmark,DNK,1984,5111619,Wind,0.033,0.096
Denmark,DNK,1984,5111619,Others,0.033,0.096
Denmark,DNK,1985,5113691,Hydro,0.03,0.117
Denmark,DNK,1985,5113691,Solar,0,0.117
Denmark,DNK,1985,5113691,Wind,0.051,0.117
Denmark,DNK,1985,5113691,Others,0.036,0.117
Denmark,DNK,1986,5120534,Hydro,0.029,0.205
Denmark,DNK,1986,5120534,Solar,0,0.205
Denmark,DNK,1986,5120534,Wind,0.126,0.205
Denmark,DNK,1986,5120534,Others,0.051,0.205
Denmark,DNK,1987,5127024,Hydro,0.029,0.264
Denmark,DNK,1987,5127024,Solar,0,0.264
Denmark,DNK,1987,5127024,Wind,0.174,0.264
Denmark,DNK,1987,5127024,Others,0.061,0.264
Denmark,DNK,1988,5129516,Hydro,0.033,0.404
Denmark,DNK,1988,5129516,Solar,0,0.404
Denmark,DNK,1988,5129516,Wind,0.292,0.404
Denmark,DNK,1988,5129516,Others,0.08,0.404
Denmark,DNK,1989,5132594,Hydro,0.023,0.577
Denmark,DNK,1989,5132594,Solar,0,0.577
Denmark,DNK,1989,5132594,Wind,0.428,0.577
Denmark,DNK,1989,5132594,Others,0.126,0.577
Denmark,DNK,1990,5140939,Hydro,0.028,0.848
Denmark,DNK,1990,5140939,Solar,0,0.848
Denmark,DNK,1990,5140939,Wind,0.61,0.848
Denmark,DNK,1990,5140939,Others,0.21,0.848
Denmark,DNK,1991,5154298,Hydro,0.025,1.12
Denmark,DNK,1991,5154298,Solar,0,1.12
Denmark,DNK,1991,5154298,Wind,0.74,1.12
Denmark,DNK,1991,5154298,Others,0.355,1.12
Denmark,DNK,1992,5171370,Hydro,0.028,1.464
Denmark,DNK,1992,5171370,Solar,0,1.464
Denmark,DNK,1992,5171370,Wind,0.915,1.464
Denmark,DNK,1992,5171370,Others,0.521,1.464
Denmark,DNK,1993,5188628,Hydro,0.028,1.79
Denmark,DNK,1993,5188628,Solar,0,1.79
Denmark,DNK,1993,5188628,Wind,1.034,1.79
Denmark,DNK,1993,5188628,Others,0.728,1.79
Denmark,DNK,1994,5206180,Hydro,0.033,1.743
Denmark,DNK,1994,5206180,Solar,0,1.743
Denmark,DNK,1994,5206180,Wind,1.137,1.743
Denmark,DNK,1994,5206180,Others,0.573,1.743
Denmark,DNK,1995,5233373,Hydro,0.03,1.854
Denmark,DNK,1995,5233373,Solar,0,1.854
Denmark,DNK,1995,5233373,Wind,1.177,1.854
Denmark,DNK,1995,5233373,Others,0.647,1.854
Denmark,DNK,1996,5263074,Hydro,0.019,2.079
Denmark,DNK,1996,5263074,Solar,0,2.079
Denmark,DNK,1996,5263074,Wind,1.227,2.079
Denmark,DNK,1996,5263074,Others,0.832,2.079
Denmark,DNK,1997,5284991,Hydro,0.019,2.929
Denmark,DNK,1997,5284991,Solar,0,2.929
Denmark,DNK,1997,5284991,Wind,1.934,2.929
Denmark,DNK,1997,5284991,Others,0.976,2.929
Denmark,DNK,1998,5304219,Hydro,0.027,3.926
Denmark,DNK,1998,5304219,Solar,0,3.926
Denmark,DNK,1998,5304219,Wind,2.82,3.926
Denmark,DNK,1998,5304219,Others,1.078,3.926
Denmark,DNK,1999,5321799,Hydro,0.03,4.379
Denmark,DNK,1999,5321799,Solar,0.001,4.379
Denmark,DNK,1999,5321799,Wind,3.029,4.379
Denmark,DNK,1999,5321799,Others,1.319,4.379
Denmark,DNK,2000,5339616,Hydro,0.03,5.572
Denmark,DNK,2000,5339616,Solar,0.001,5.572
Denmark,DNK,2000,5339616,Wind,4.241,5.572
Denmark,DNK,2000,5339616,Others,1.3,5.572
Denmark,DNK,2001,5358783,Hydro,0.028,5.846
Denmark,DNK,2001,5358783,Solar,0.001,5.846
Denmark,DNK,2001,5358783,Wind,4.306,5.846
Denmark,DNK,2001,5358783,Others,1.512,5.846
Denmark,DNK,2002,5375931,Hydro,0.032,6.789
Denmark,DNK,2002,5375931,Solar,0.001,6.789
Denmark,DNK,2002,5375931,Wind,4.877,6.789
Denmark,DNK,2002,5375931,Others,1.879,6.789
Denmark,DNK,2003,5390574,Hydro,0.021,8.077
Denmark,DNK,2003,5390574,Solar,0.002,8.077
Denmark,DNK,2003,5390574,Wind,5.561,8.077
Denmark,DNK,2003,5390574,Others,2.493,8.077
Denmark,DNK,2004,5404523,Hydro,0.026,9.522
Denmark,DNK,2004,5404523,Solar,0.002,9.522
Denmark,DNK,2004,5404523,Wind,6.583,9.522
Denmark,DNK,2004,5404523,Others,2.911,9.522
Denmark,DNK,2005,5419432,Hydro,0.022,9.813
Denmark,DNK,2005,5419432,Solar,0.002,9.813
Denmark,DNK,2005,5419432,Wind,6.614,9.813
Denmark,DNK,2005,5419432,Others,3.174,9.813
Denmark,DNK,2006,5437272,Hydro,0.023,9.204
Denmark,DNK,2006,5437272,Solar,0.002,9.204
Denmark,DNK,2006,5437272,Wind,6.108,9.204
Denmark,DNK,2006,5437272,Others,3.07,9.204
Denmark,DNK,2007,5461438,Hydro,0.028,10.307
Denmark,DNK,2007,5461438,Solar,0.002,10.307
Denmark,DNK,2007,5461438,Wind,7.171,10.307
Denmark,DNK,2007,5461438,Others,3.105,10.307
Denmark,DNK,2008,5493621,Hydro,0.026,10.097
Denmark,DNK,2008,5493621,Solar,0.003,10.097
Denmark,DNK,2008,5493621,Wind,6.928,10.097
Denmark,DNK,2008,5493621,Others,3.141,10.097
Denmark,DNK,2009,5523095,Hydro,0.019,10.063
Denmark,DNK,2009,5523095,Solar,0.004,10.063
Denmark,DNK,2009,5523095,Wind,6.721,10.063
Denmark,DNK,2009,5523095,Others,3.32,10.063
Denmark,DNK,2010,5547683,Hydro,0.021,12.43
Denmark,DNK,2010,5547683,Solar,0.006,12.43
Denmark,DNK,2010,5547683,Wind,7.809,12.43
Denmark,DNK,2010,5547683,Others,4.594,12.43
Denmark,DNK,2011,5570572,Hydro,0.017,14.181
Denmark,DNK,2011,5570572,Solar,0.015,14.181
Denmark,DNK,2011,5570572,Wind,9.774,14.181
Denmark,DNK,2011,5570572,Others,4.375,14.181
Denmark,DNK,2012,5591572,Hydro,0.017,14.837
Denmark,DNK,2012,5591572,Solar,0.104,14.837
Denmark,DNK,2012,5591572,Wind,10.27,14.837
Denmark,DNK,2012,5591572,Others,4.446,14.837
Denmark,DNK,2013,5614932,Hydro,0.013,15.968
Denmark,DNK,2013,5614932,Solar,0.518,15.968
Denmark,DNK,2013,5614932,Wind,11.123,15.968
Denmark,DNK,2013,5614932,Others,4.314,15.968
Denmark,DNK,2014,5643475,Hydro,0.015,17.991
Denmark,DNK,2014,5643475,Solar,0.596,17.991
Denmark,DNK,2014,5643475,Wind,13.079,17.991
Denmark,DNK,2014,5643475,Others,4.302,17.991
Denmark,DNK,2015,5683483,Hydro,0.018,18.956
Denmark,DNK,2015,5683483,Solar,0.604,18.956
Denmark,DNK,2015,5683483,Wind,14.133,18.956
Denmark,DNK,2015,5683483,Others,4.2,18.956
Denmark,DNK,2016,5728010,Hydro,0.019,18.458
Denmark,DNK,2016,5728010,Solar,0.744,18.458
Denmark,DNK,2016,5728010,Wind,12.782,18.458
Denmark,DNK,2016,5728010,Others,4.913,18.458
Denmark,DNK,2017,5764980,Hydro,0.018,21.917
Denmark,DNK,2017,5764980,Solar,0.751,21.917
Denmark,DNK,2017,5764980,Wind,14.78,21.917
Denmark,DNK,2017,5764980,Others,6.368,21.917
Denmark,DNK,2018,5793636,Hydro,0.016,20.988
Denmark,DNK,2018,5793636,Solar,0.953,20.988
Denmark,DNK,2018,5793636,Wind,13.899,20.988
Denmark,DNK,2018,5793636,Others,6.12,20.988
Ecuador,ECU,1965,5243977,Hydro,0.345,0.345
Ecuador,ECU,1965,5243977,Solar,0,0.345
Ecuador,ECU,1965,5243977,Wind,0,0.345
Ecuador,ECU,1965,5243977,Others,0,0.345
Ecuador,ECU,1966,5399422,Hydro,0.393,0.393
Ecuador,ECU,1966,5399422,Solar,0,0.393
Ecuador,ECU,1966,5399422,Wind,0,0.393
Ecuador,ECU,1966,5399422,Others,0,0.393
Ecuador,ECU,1967,5560012,Hydro,0.438,0.438
Ecuador,ECU,1967,5560012,Solar,0,0.438
Ecuador,ECU,1967,5560012,Wind,0,0.438
Ecuador,ECU,1967,5560012,Others,0,0.438
Ecuador,ECU,1968,5725459,Hydro,0.455,0.455
Ecuador,ECU,1968,5725459,Solar,0,0.455
Ecuador,ECU,1968,5725459,Wind,0,0.455
Ecuador,ECU,1968,5725459,Others,0,0.455
Ecuador,ECU,1969,5895367,Hydro,0.508,0.508
Ecuador,ECU,1969,5895367,Solar,0,0.508
Ecuador,ECU,1969,5895367,Wind,0,0.508
Ecuador,ECU,1969,5895367,Others,0,0.508
Ecuador,ECU,1970,6069376,Hydro,0.557,0.557
Ecuador,ECU,1970,6069376,Solar,0,0.557
Ecuador,ECU,1970,6069376,Wind,0,0.557
Ecuador,ECU,1970,6069376,Others,0,0.557
Ecuador,ECU,1971,6247418,Hydro,0.61,0.61
Ecuador,ECU,1971,6247418,Solar,0,0.61
Ecuador,ECU,1971,6247418,Wind,0,0.61
Ecuador,ECU,1971,6247418,Others,0,0.61
Ecuador,ECU,1972,6429379,Hydro,1.074,1.074
Ecuador,ECU,1972,6429379,Solar,0,1.074
Ecuador,ECU,1972,6429379,Wind,0,1.074
Ecuador,ECU,1972,6429379,Others,0,1.074
Ecuador,ECU,1973,6614843,Hydro,0.579,0.579
Ecuador,ECU,1973,6614843,Solar,0,0.579
Ecuador,ECU,1973,6614843,Wind,0,0.579
Ecuador,ECU,1973,6614843,Others,0,0.579
Ecuador,ECU,1974,6803280,Hydro,0.579,0.579
Ecuador,ECU,1974,6803280,Solar,0,0.579
Ecuador,ECU,1974,6803280,Wind,0,0.579
Ecuador,ECU,1974,6803280,Others,0,0.579
Ecuador,ECU,1975,6994334,Hydro,0.605,0.605
Ecuador,ECU,1975,6994334,Solar,0,0.605
Ecuador,ECU,1975,6994334,Wind,0,0.605
Ecuador,ECU,1975,6994334,Others,0,0.605
Ecuador,ECU,1976,7187787,Hydro,0.632,0.632
Ecuador,ECU,1976,7187787,Solar,0,0.632
Ecuador,ECU,1976,7187787,Wind,0,0.632
Ecuador,ECU,1976,7187787,Others,0,0.632
Ecuador,ECU,1977,7383724,Hydro,0.95,0.95
Ecuador,ECU,1977,7383724,Solar,0,0.95
Ecuador,ECU,1977,7383724,Wind,0,0.95
Ecuador,ECU,1977,7383724,Others,0,0.95
Ecuador,ECU,1978,7582353,Hydro,1.083,1.083
Ecuador,ECU,1978,7582353,Solar,0,1.083
Ecuador,ECU,1978,7582353,Wind,0,1.083
Ecuador,ECU,1978,7582353,Others,0,1.083
Ecuador,ECU,1979,7784072,Hydro,0.977,0.977
Ecuador,ECU,1979,7784072,Solar,0,0.977
Ecuador,ECU,1979,7784072,Wind,0,0.977
Ecuador,ECU,1979,7784072,Others,0,0.977
Ecuador,ECU,1980,7989186,Hydro,1.158,1.158
Ecuador,ECU,1980,7989186,Solar,0,1.158
Ecuador,ECU,1980,7989186,Wind,0,1.158
Ecuador,ECU,1980,7989186,Others,0,1.158
Ecuador,ECU,1981,8197652,Hydro,1.056,1.056
Ecuador,ECU,1981,8197652,Solar,0,1.056
Ecuador,ECU,1981,8197652,Wind,0,1.056
Ecuador,ECU,1981,8197652,Others,0,1.056
Ecuador,ECU,1982,8409397,Hydro,1.184,1.184
Ecuador,ECU,1982,8409397,Solar,0,1.184
Ecuador,ECU,1982,8409397,Wind,0,1.184
Ecuador,ECU,1982,8409397,Others,0,1.184
Ecuador,ECU,1983,8624594,Hydro,2.294,2.294
Ecuador,ECU,1983,8624594,Solar,0,2.294
Ecuador,ECU,1983,8624594,Wind,0,2.294
Ecuador,ECU,1983,8624594,Others,0,2.294
Ecuador,ECU,1984,8843462,Hydro,4.212,4.212
Ecuador,ECU,1984,8843462,Solar,0,4.212
Ecuador,ECU,1984,8843462,Wind,0,4.212
Ecuador,ECU,1984,8843462,Others,0,4.212
Ecuador,ECU,1985,9066109,Hydro,3.279,3.279
Ecuador,ECU,1985,9066109,Solar,0,3.279
Ecuador,ECU,1985,9066109,Wind,0,3.279
