Country,Country_Code,Year,Population,Renewable Source,Terawatt Hours
Italy,ITA,1973,54751406,Other,3.845
Italy,ITA,1973,54751406,Total,41.368
Italy,ITA,1974,55110868,Hydro,37.795
Italy,ITA,1974,55110868,Solar,0
Italy,ITA,1974,55110868,Wind,0
Italy,ITA,1974,55110868,Other,4.245
Italy,ITA,1974,55110868,Total,42.04
Italy,ITA,1975,55441001,Hydro,41.021
Italy,ITA,1975,55441001,Solar,0
Italy,ITA,1975,55441001,Wind,0
Italy,ITA,1975,55441001,Other,3.986
Italy,ITA,1975,55441001,Total,45.007
Italy,ITA,1976,55718260,Hydro,39.176
Italy,ITA,1976,55718260,Solar,0
Italy,ITA,1976,55718260,Wind,0
Italy,ITA,1976,55718260,Other,3.812
Italy,ITA,1976,55718260,Total,42.988
Italy,ITA,1977,55955411,Hydro,51.139
Italy,ITA,1977,55955411,Solar,0
Italy,ITA,1977,55955411,Wind,0
Italy,ITA,1977,55955411,Other,3.73
Italy,ITA,1977,55955411,Total,54.869
Italy,ITA,1978,56155143,Hydro,45.491
Italy,ITA,1978,56155143,Solar,0
Italy,ITA,1978,56155143,Wind,0
Italy,ITA,1978,56155143,Other,3.811
Italy,ITA,1978,56155143,Total,49.302
Italy,ITA,1979,56317749,Hydro,45.947
Italy,ITA,1979,56317749,Solar,0
Italy,ITA,1979,56317749,Wind,0
Italy,ITA,1979,56317749,Other,3.825
Italy,ITA,1979,56317749,Total,49.772
Italy,ITA,1980,56433883,Hydro,45.244
Italy,ITA,1980,56433883,Solar,0
Italy,ITA,1980,56433883,Wind,0
Italy,ITA,1980,56433883,Other,3.96
Italy,ITA,1980,56433883,Total,49.204
Italy,ITA,1981,56501675,Hydro,43.034
Italy,ITA,1981,56501675,Solar,0
Italy,ITA,1981,56501675,Wind,0
Italy,ITA,1981,56501675,Other,3.469
Italy,ITA,1981,56501675,Total,46.503
Italy,ITA,1982,56543548,Hydro,41.461
Italy,ITA,1982,56543548,Solar,0
Italy,ITA,1982,56543548,Wind,0
Italy,ITA,1982,56543548,Other,3.521
Italy,ITA,1982,56543548,Total,44.982
Italy,ITA,1983,56564074,Hydro,41.445
Italy,ITA,1983,56564074,Solar,0
Italy,ITA,1983,56564074,Wind,0
Italy,ITA,1983,56564074,Other,3.393
Italy,ITA,1983,56564074,Total,44.838
Italy,ITA,1984,56576718,Hydro,42.401
Italy,ITA,1984,56576718,Solar,0
Italy,ITA,1984,56576718,Wind,0
Italy,ITA,1984,56576718,Other,3.472
Italy,ITA,1984,56576718,Total,45.873
Italy,ITA,1985,56593071,Hydro,41.092
Italy,ITA,1985,56593071,Solar,0
Italy,ITA,1985,56593071,Wind,0
Italy,ITA,1985,56593071,Other,3.212
Italy,ITA,1985,56593071,Total,44.304
Italy,ITA,1986,56596155,Hydro,41.096
Italy,ITA,1986,56596155,Solar,0
Italy,ITA,1986,56596155,Wind,0
Italy,ITA,1986,56596155,Other,3.501
Italy,ITA,1986,56596155,Total,44.597
Italy,ITA,1987,56601931,Hydro,39.505
Italy,ITA,1987,56601931,Solar,0
Italy,ITA,1987,56601931,Wind,0
Italy,ITA,1987,56601931,Other,3.693
Italy,ITA,1987,56601931,Total,43.198
Italy,ITA,1988,56629288,Hydro,40.676
Italy,ITA,1988,56629288,Solar,0
Italy,ITA,1988,56629288,Wind,0
Italy,ITA,1988,56629288,Other,3.787
Italy,ITA,1988,56629288,Total,44.463
Italy,ITA,1989,56671781,Hydro,34.057
Italy,ITA,1989,56671781,Solar,0.002
Italy,ITA,1989,56671781,Wind,0.002
Italy,ITA,1989,56671781,Other,3.197
Italy,ITA,1989,56671781,Total,37.258
Italy,ITA,1990,56719240,Hydro,31.626
Italy,ITA,1990,56719240,Solar,0.004
Italy,ITA,1990,56719240,Wind,0.002
Italy,ITA,1990,56719240,Other,3.271
Italy,ITA,1990,56719240,Total,34.903
Italy,ITA,1991,56758521,Hydro,42.239
Italy,ITA,1991,56758521,Solar,0.005
Italy,ITA,1991,56758521,Wind,0.003
Italy,ITA,1991,56758521,Other,3.292
Italy,ITA,1991,56758521,Total,45.539
Italy,ITA,1992,56797087,Hydro,42.2
Italy,ITA,1992,56797087,Solar,0.009
Italy,ITA,1992,56797087,Wind,0.002
Italy,ITA,1992,56797087,Other,3.556
Italy,ITA,1992,56797087,Total,45.767
Italy,ITA,1993,56831821,Hydro,41.425
Italy,ITA,1993,56831821,Solar,0.011
Italy,ITA,1993,56831821,Wind,0.004
Italy,ITA,1993,56831821,Other,3.783
Italy,ITA,1993,56831821,Total,45.223
Italy,ITA,1994,56843400,Hydro,44.658
Italy,ITA,1994,56843400,Solar,0.011
Italy,ITA,1994,56843400,Wind,0.007
Italy,ITA,1994,56843400,Other,3.564
Italy,ITA,1994,56843400,Total,48.24
Italy,ITA,1995,56844303,Hydro,37.782
Italy,ITA,1995,56844303,Solar,0.013
Italy,ITA,1995,56844303,Wind,0.009
Italy,ITA,1995,56844303,Other,3.654
Italy,ITA,1995,56844303,Total,41.458
Italy,ITA,1996,56860281,Hydro,42.037
Italy,ITA,1996,56860281,Solar,0.014
Italy,ITA,1996,56860281,Wind,0.032
Italy,ITA,1996,56860281,Other,4.139
Italy,ITA,1996,56860281,Total,46.222
Italy,ITA,1997,56890372,Hydro,41.603
Italy,ITA,1997,56890372,Solar,0.015
Italy,ITA,1997,56890372,Wind,0.118
Italy,ITA,1997,56890372,Other,4.47
Italy,ITA,1997,56890372,Total,46.206
Italy,ITA,1998,56906744,Hydro,41.22
Italy,ITA,1998,56906744,Solar,0.016
Italy,ITA,1998,56906744,Wind,0.232
Italy,ITA,1998,56906744,Other,5.009
Italy,ITA,1998,56906744,Total,46.477
Italy,ITA,1999,56916317,Hydro,45.365
Italy,ITA,1999,56916317,Solar,0.017
Italy,ITA,1999,56916317,Wind,0.403
Italy,ITA,1999,56916317,Other,5.53
Italy,ITA,1999,56916317,Total,51.315
Italy,ITA,2000,56942108,Hydro,44.2
Italy,ITA,2000,56942108,Solar,0.018
Italy,ITA,2000,56942108,Wind,0.563
Italy,ITA,2000,56942108,Other,6.099
Italy,ITA,2000,56942108,Total,50.88
Italy,ITA,2001,56974100,Hydro,46.811
Italy,ITA,2001,56974100,Solar,0.019
Italy,ITA,2001,56974100,Wind,1.179
Italy,ITA,2001,56974100,Other,6.338
Italy,ITA,2001,56974100,Total,54.347
Italy,ITA,2002,57059007,Hydro,39.519
Italy,ITA,2002,57059007,Solar,0.021
Italy,ITA,2002,57059007,Wind,1.404
Italy,ITA,2002,57059007,Other,7.372
Italy,ITA,2002,57059007,Total,48.316
Italy,ITA,2003,57313203,Hydro,36.67
Italy,ITA,2003,57313203,Solar,0.024
Italy,ITA,2003,57313203,Wind,1.458
Italy,ITA,2003,57313203,Other,8.714
Italy,ITA,2003,57313203,Total,46.866
Italy,ITA,2004,57685327,Hydro,42.338
Italy,ITA,2004,57685327,Solar,0.029
Italy,ITA,2004,57685327,Wind,1.847
Italy,ITA,2004,57685327,Other,9.657
Italy,ITA,2004,57685327,Total,53.871
Italy,ITA,2005,57969484,Hydro,36.067
Italy,ITA,2005,57969484,Solar,0.031
Italy,ITA,2005,57969484,Wind,2.343
Italy,ITA,2005,57969484,Other,9.998
Italy,ITA,2005,57969484,Total,48.439
Italy,ITA,2006,58143979,Hydro,36.994
Italy,ITA,2006,58143979,Solar,0.035
Italy,ITA,2006,58143979,Wind,2.971
Italy,ITA,2006,58143979,Other,10.635
Italy,ITA,2006,58143979,Total,50.635
Italy,ITA,2007,58438310,Hydro,32.815
Italy,ITA,2007,58438310,Solar,0.039
Italy,ITA,2007,58438310,Wind,4.034
Italy,ITA,2007,58438310,Other,10.827
Italy,ITA,2007,58438310,Total,47.715
Italy,ITA,2008,58826731,Hydro,41.623
Italy,ITA,2008,58826731,Solar,0.193
Italy,ITA,2008,58826731,Wind,4.861
Italy,ITA,2008,58826731,Other,11.486
Italy,ITA,2008,58826731,Total,58.163
Italy,ITA,2009,59095365,Hydro,49.138
Italy,ITA,2009,59095365,Solar,0.677
Italy,ITA,2009,59095365,Wind,6.543
Italy,ITA,2009,59095365,Other,12.899
Italy,ITA,2009,59095365,Total,69.257
Italy,ITA,2010,59277417,Hydro,51.117
Italy,ITA,2010,59277417,Solar,1.906
Italy,ITA,2010,59277417,Wind,9.126
Italy,ITA,2010,59277417,Other,14.816
Italy,ITA,2010,59277417,Total,76.965
Italy,ITA,2011,59379449,Hydro,45.823
Italy,ITA,2011,59379449,Solar,10.796
Italy,ITA,2011,59379449,Wind,9.856
Italy,ITA,2011,59379449,Other,16.487
Italy,ITA,2011,59379449,Total,82.962
Italy,ITA,2012,59539717,Hydro,41.875
Italy,ITA,2012,59539717,Solar,18.862
Italy,ITA,2012,59539717,Wind,13.407
Italy,ITA,2012,59539717,Other,18.079
Italy,ITA,2012,59539717,Total,92.222
Italy,ITA,2013,60233948,Hydro,52.774
Italy,ITA,2013,60233948,Solar,21.589
Italy,ITA,2013,60233948,Wind,14.897
Italy,ITA,2013,60233948,Other,22.749
Italy,ITA,2013,60233948,Total,112.009
Italy,ITA,2014,60789140,Hydro,58.545
Italy,ITA,2014,60789140,Solar,22.306
Italy,ITA,2014,60789140,Wind,15.178
Italy,ITA,2014,60789140,Other,24.649
Italy,ITA,2014,60789140,Total,120.678
Italy,ITA,2015,60730582,Hydro,44.105
Italy,ITA,2015,60730582,Solar,22.942
Italy,ITA,2015,60730582,Wind,14.844
Italy,ITA,2015,60730582,Other,25.581
Italy,ITA,2015,60730582,Total,107.472
Italy,ITA,2016,60627498,Hydro,40.607
Italy,ITA,2016,60627498,Solar,22.104
Italy,ITA,2016,60627498,Wind,17.689
Italy,ITA,2016,60627498,Other,25.797
Italy,ITA,2016,60627498,Total,106.197
Italy,ITA,2017,60536709,Hydro,34.373
Italy,ITA,2017,60536709,Solar,24.378
Italy,ITA,2017,60536709,Wind,17.742
Italy,ITA,2017,60536709,Other,25.579
Italy,ITA,2017,60536709,Total,102.072
Italy,ITA,2018,60421760,Hydro,45.852
Italy,ITA,2018,60421760,Solar,23.231
Italy,ITA,2018,60421760,Wind,17.473
Italy,ITA,2018,60421760,Other,25.312
Italy,ITA,2018,60421760,Total,111.868
Japan,JPN,1965,98883000,Hydro,70.045
Japan,JPN,1965,98883000,Solar,0
Japan,JPN,1965,98883000,Wind,0
Japan,JPN,1965,98883000,Other,0
Japan,JPN,1965,98883000,Total,70.045
Japan,JPN,1966,99790000,Hydro,79.811
Japan,JPN,1966,99790000,Solar,0
Japan,JPN,1966,99790000,Wind,0
Japan,JPN,1966,99790000,Other,0
Japan,JPN,1966,99790000,Total,79.811
Japan,JPN,1967,100725000,Hydro,69.004
Japan,JPN,1967,100725000,Solar,0
Japan,JPN,1967,100725000,Wind,0
Japan,JPN,1967,100725000,Other,0
Japan,JPN,1967,100725000,Total,69.004
Japan,JPN,1968,101061000,Hydro,69.204
Japan,JPN,1968,101061000,Solar,0
Japan,JPN,1968,101061000,Wind,0
Japan,JPN,1968,101061000,Other,0
Japan,JPN,1968,101061000,Total,69.204
Japan,JPN,1969,103172000,Hydro,76.581
Japan,JPN,1969,103172000,Solar,0
Japan,JPN,1969,103172000,Wind,0
Japan,JPN,1969,103172000,Other,0
Japan,JPN,1969,103172000,Total,76.581
Japan,JPN,1970,104345000,Hydro,73.408
Japan,JPN,1970,104345000,Solar,0
Japan,JPN,1970,104345000,Wind,0
Japan,JPN,1970,104345000,Other,0.243
Japan,JPN,1970,104345000,Total,73.651
Japan,JPN,1971,105697000,Hydro,79.408
Japan,JPN,1971,105697000,Solar,0
Japan,JPN,1971,105697000,Wind,0
Japan,JPN,1971,105697000,Other,0.236
Japan,JPN,1971,105697000,Total,79.644
Japan,JPN,1972,107188000,Hydro,83.948
Japan,JPN,1972,107188000,Solar,0
Japan,JPN,1972,107188000,Wind,0
Japan,JPN,1972,107188000,Other,0.249
Japan,JPN,1972,107188000,Total,84.197
Japan,JPN,1973,108079000,Hydro,69.973
Japan,JPN,1973,108079000,Solar,0
Japan,JPN,1973,108079000,Wind,0
Japan,JPN,1973,108079000,Other,0.254
Japan,JPN,1973,108079000,Total,70.227
Japan,JPN,1974,110162000,Hydro,79.009
Japan,JPN,1974,110162000,Solar,0
Japan,JPN,1974,110162000,Wind,0
Japan,JPN,1974,110162000,Other,0.308
Japan,JPN,1974,110162000,Total,79.317
Japan,JPN,1975,111940000,Hydro,80.678
Japan,JPN,1975,111940000,Solar,0
Japan,JPN,1975,111940000,Wind,0
Japan,JPN,1975,111940000,Other,0.379
Japan,JPN,1975,111940000,Total,81.056
Japan,JPN,1976,112771000,Hydro,83.517
Japan,JPN,1976,112771000,Solar,0
Japan,JPN,1976,112771000,Wind,0
Japan,JPN,1976,112771000,Other,0.368
Japan,JPN,1976,112771000,Total,83.885
Japan,JPN,1977,113863000,Hydro,72.223
Japan,JPN,1977,113863000,Solar,0
Japan,JPN,1977,113863000,Wind,0
Japan,JPN,1977,113863000,Other,0.534
Japan,JPN,1977,113863000,Total,72.757
Japan,JPN,1978,114898000,Hydro,68.271
Japan,JPN,1978,114898000,Solar,0
Japan,JPN,1978,114898000,Wind,0
Japan,JPN,1978,114898000,Other,0.828
Japan,JPN,1978,114898000,Total,69.099
Japan,JPN,1979,115870000,Hydro,79.112
Japan,JPN,1979,115870000,Solar,0
Japan,JPN,1979,115870000,Wind,0
Japan,JPN,1979,115870000,Other,1.1
Japan,JPN,1979,115870000,Total,80.211
Japan,JPN,1980,116782000,Hydro,86.356
Japan,JPN,1980,116782000,Solar,0
Japan,JPN,1980,116782000,Wind,0
Japan,JPN,1980,116782000,Other,1.091
Japan,JPN,1980,116782000,Total,87.447
Japan,JPN,1981,117648000,Hydro,86.851
Japan,JPN,1981,117648000,Solar,0
Japan,JPN,1981,117648000,Wind,0
Japan,JPN,1981,117648000,Other,1.137
Japan,JPN,1981,117648000,Total,87.987
Japan,JPN,1982,118449000,Hydro,78.712
Japan,JPN,1982,118449000,Solar,0
Japan,JPN,1982,118449000,Wind,0
Japan,JPN,1982,118449000,Other,9.871
Japan,JPN,1982,118449000,Total,88.582
Japan,JPN,1983,119259000,Hydro,86.862
Japan,JPN,1983,119259000,Solar,0
Japan,JPN,1983,119259000,Wind,0
Japan,JPN,1983,119259000,Other,11.03
Japan,JPN,1983,119259000,Total,97.893
Japan,JPN,1984,120018000,Hydro,68.923
Japan,JPN,1984,120018000,Solar,0
Japan,JPN,1984,120018000,Wind,0
Japan,JPN,1984,120018000,Other,12.119
Japan,JPN,1984,120018000,Total,81.042
Japan,JPN,1985,120754000,Hydro,82.874
Japan,JPN,1985,120754000,Solar,0
Japan,JPN,1985,120754000,Wind,0
Japan,JPN,1985,120754000,Other,12.699
Japan,JPN,1985,120754000,Total,95.573
Japan,JPN,1986,121492000,Hydro,80.816
Japan,JPN,1986,121492000,Solar,0
Japan,JPN,1986,121492000,Wind,0
Japan,JPN,1986,121492000,Other,13.803
Japan,JPN,1986,121492000,Total,94.619
Japan,JPN,1987,122091000,Hydro,74.787
Japan,JPN,1987,122091000,Solar,0
Japan,JPN,1987,122091000,Wind,0
Japan,JPN,1987,122091000,Other,14.792
Japan,JPN,1987,122091000,Total,89.579
Japan,JPN,1988,122613000,Hydro,90.291
Japan,JPN,1988,122613000,Solar,0
Japan,JPN,1988,122613000,Wind,0
Japan,JPN,1988,122613000,Other,15.987
Japan,JPN,1988,122613000,Total,106.278
Japan,JPN,1989,123116000,Hydro,91.741
Japan,JPN,1989,123116000,Solar,0
Japan,JPN,1989,123116000,Wind,0
Japan,JPN,1989,123116000,Other,17.047
Japan,JPN,1989,123116000,Total,108.788
Japan,JPN,1990,123537000,Hydro,89.305
Japan,JPN,1990,123537000,Solar,0.001
Japan,JPN,1990,123537000,Wind,0
Japan,JPN,1990,123537000,Other,11.34
Japan,JPN,1990,123537000,Total,100.646
Japan,JPN,1991,123921000,Hydro,97.493
Japan,JPN,1991,123921000,Solar,0.001
Japan,JPN,1991,123921000,Wind,0
Japan,JPN,1991,123921000,Other,11.651
Japan,JPN,1991,123921000,Total,109.145
Japan,JPN,1992,124229000,Hydro,82.545
Japan,JPN,1992,124229000,Solar,0.011
Japan,JPN,1992,124229000,Wind,0
Japan,JPN,1992,124229000,Other,11.85
Japan,JPN,1992,124229000,Total,94.406
Japan,JPN,1993,124536000,Hydro,95.59
Japan,JPN,1993,124536000,Solar,0.022
Japan,JPN,1993,124536000,Wind,0.001
Japan,JPN,1993,124536000,Other,11.559
Japan,JPN,1993,124536000,Total,107.173
Japan,JPN,1994,124961000,Hydro,67.266
Japan,JPN,1994,124961000,Solar,0.029
Japan,JPN,1994,124961000,Wind,0.001
Japan,JPN,1994,124961000,Other,13.473
Japan,JPN,1994,124961000,Total,80.768
Japan,JPN,1995,125439000,Hydro,82.118
Japan,JPN,1995,125439000,Solar,0.04
Japan,JPN,1995,125439000,Wind,0.001
Japan,JPN,1995,125439000,Other,14.295
Japan,JPN,1995,125439000,Total,96.454
Japan,JPN,1996,125757000,Hydro,80.519
Japan,JPN,1996,125757000,Solar,0.054
Japan,JPN,1996,125757000,Wind,0.002
Japan,JPN,1996,125757000,Other,15.248
Japan,JPN,1996,125757000,Total,95.823
Japan,JPN,1997,126057000,Hydro,89.799
Japan,JPN,1997,126057000,Solar,0.096
Japan,JPN,1997,126057000,Wind,0.001
Japan,JPN,1997,126057000,Other,16.438
Japan,JPN,1997,126057000,Total,106.334
Japan,JPN,1998,126400000,Hydro,92.513
Japan,JPN,1998,126400000,Solar,0.143
Japan,JPN,1998,126400000,Wind,0.007
Japan,JPN,1998,126400000,Other,16.173
Japan,JPN,1998,126400000,Total,108.836
Japan,JPN,1999,126631000,Hydro,86.416
Japan,JPN,1999,126631000,Solar,0.218
Japan,JPN,1999,126631000,Wind,0.036
Japan,JPN,1999,126631000,Other,16.487
Japan,JPN,1999,126631000,Total,103.157
Japan,JPN,2000,126843000,Hydro,87.253
Japan,JPN,2000,126843000,Solar,0.344
Japan,JPN,2000,126843000,Wind,0.109
Japan,JPN,2000,126843000,Other,16.111
Japan,JPN,2000,126843000,Total,103.817
Japan,JPN,2001,127149000,Hydro,84.166
Japan,JPN,2001,127149000,Solar,0.5
Japan,JPN,2001,127149000,Wind,0.252
Japan,JPN,2001,127149000,Other,16.029
Japan,JPN,2001,127149000,Total,100.946
Japan,JPN,2002,127445000,Hydro,82.378
Japan,JPN,2002,127445000,Solar,0.695
Japan,JPN,2002,127445000,Wind,0.413
Japan,JPN,2002,127445000,Other,16.939
Japan,JPN,2002,127445000,Total,100.425
Japan,JPN,2003,127718000,Hydro,93.432
Japan,JPN,2003,127718000,Solar,0.954
Japan,JPN,2003,127718000,Wind,0.832
Japan,JPN,2003,127718000,Other,17.876
Japan,JPN,2003,127718000,Total,113.094
Japan,JPN,2004,127761000,Hydro,93.031
Japan,JPN,2004,127761000,Solar,1.272
Japan,JPN,2004,127761000,Wind,1.44
Japan,JPN,2004,127761000,Other,18.053
Japan,JPN,2004,127761000,Total,113.796
Japan,JPN,2005,127773000,Hydro,77.106
Japan,JPN,2005,127773000,Solar,1.63
Japan,JPN,2005,127773000,Wind,1.91
Japan,JPN,2005,127773000,Other,21.686
Japan,JPN,2005,127773000,Total,102.333
Japan,JPN,2006,127854000,Hydro,87.763
Japan,JPN,2006,127854000,Solar,1.996
Japan,JPN,2006,127854000,Wind,2.135
Japan,JPN,2006,127854000,Other,21.528
Japan,JPN,2006,127854000,Total,113.422
Japan,JPN,2007,128001000,Hydro,74.696
Japan,JPN,2007,128001000,Solar,2.312
Japan,JPN,2007,128001000,Wind,2.74
Japan,JPN,2007,128001000,Other,22.198
Japan,JPN,2007,128001000,Total,101.946
Japan,JPN,2008,128063000,Hydro,74.44
Japan,JPN,2008,128063000,Solar,2.594
Japan,JPN,2008,128063000,Wind,2.945
Japan,JPN,2008,128063000,Other,21.293
Japan,JPN,2008,128063000,Total,101.272
Japan,JPN,2009,128047000,Hydro,68.796
Japan,JPN,2009,128047000,Solar,3.046
Japan,JPN,2009,128047000,Wind,3.427
Japan,JPN,2009,128047000,Other,20.326
Japan,JPN,2009,128047000,Total,95.595
Japan,JPN,2010,128070000,Hydro,86.914
Japan,JPN,2010,128070000,Solar,3.981
Japan,JPN,2010,128070000,Wind,3.926
Japan,JPN,2010,128070000,Other,21.827
Japan,JPN,2010,128070000,Total,116.648
Japan,JPN,2011,127833000,Hydro,80.766
Japan,JPN,2011,127833000,Solar,5.439
Japan,JPN,2011,127833000,Wind,4.459
Japan,JPN,2011,127833000,Other,21.105
Japan,JPN,2011,127833000,Total,111.769
Japan,JPN,2012,127629000,Hydro,76.057
Japan,JPN,2012,127629000,Solar,7.372
Japan,JPN,2012,127629000,Wind,4.727
Japan,JPN,2012,127629000,Other,22.13
Japan,JPN,2012,127629000,Total,110.286
Japan,JPN,2013,127445000,Hydro,78.004
Japan,JPN,2013,127445000,Solar,12.909
Japan,JPN,2013,127445000,Wind,5.133
Japan,JPN,2013,127445000,Other,23.177
Japan,JPN,2013,127445000,Total,119.222
Japan,JPN,2014,127276000,Hydro,79.973
Japan,JPN,2014,127276000,Solar,23.548
Japan,JPN,2014,127276000,Wind,5.014
Japan,JPN,2014,127276000,Other,23.628
Japan,JPN,2014,127276000,Total,132.162
Japan,JPN,2015,127141000,Hydro,83.84
Japan,JPN,2015,127141000,Solar,34.54
Japan,JPN,2015,127141000,Wind,5.223
Japan,JPN,2015,127141000,Other,28.485
Japan,JPN,2015,127141000,Total,152.088
Japan,JPN,2016,126994511,Hydro,79.961
Japan,JPN,2016,126994511,Solar,48.543
Japan,JPN,2016,126994511,Wind,5.34
Japan,JPN,2016,126994511,Other,29.194
Japan,JPN,2016,126994511,Total,163.038
Japan,JPN,2017,126785797,Hydro,79.244
Japan,JPN,2017,126785797,Solar,61.835
Japan,JPN,2017,126785797,Wind,6.109
Japan,JPN,2017,126785797,Other,30.868
Japan,JPN,2017,126785797,Total,178.056
Japan,JPN,2018,126529100,Hydro,80.997
Japan,JPN,2018,126529100,Solar,71.688
Japan,JPN,2018,126529100,Wind,6.79
Japan,JPN,2018,126529100,Other,33.655
Japan,JPN,2018,126529100,Total,193.13
Kazakhstan,KAZ,1985,15665595,Hydro,5.21
Kazakhstan,KAZ,1985,15665595,Solar,0
Kazakhstan,KAZ,1985,15665595,Wind,0
Kazakhstan,KAZ,1985,15665595,Other,0
Kazakhstan,KAZ,1985,15665595,Total,5.21
Kazakhstan,KAZ,1986,15852525,Hydro,4.782
Kazakhstan,KAZ,1986,15852525,Solar,0
Kazakhstan,KAZ,1986,15852525,Wind,0
Kazakhstan,KAZ,1986,15852525,Other,0
Kazakhstan,KAZ,1986,15852525,Total,4.782
Kazakhstan,KAZ,1987,16039251,Hydro,5.732
Kazakhstan,KAZ,1987,16039251,Solar,0
Kazakhstan,KAZ,1987,16039251,Wind,0
Kazakhstan,KAZ,1987,16039251,Other,0
Kazakhstan,KAZ,1987,16039251,Total,5.732
Kazakhstan,KAZ,1988,16206002,Hydro,6.991
Kazakhstan,KAZ,1988,16206002,Solar,0
Kazakhstan,KAZ,1988,16206002,Wind,0
Kazakhstan,KAZ,1988,16206002,Other,0
Kazakhstan,KAZ,1988,16206002,Total,6.991
Kazakhstan,KAZ,1989,16249500,Hydro,7.292
Kazakhstan,KAZ,1989,16249500,Solar,0
Kazakhstan,KAZ,1989,16249500,Wind,0
Kazakhstan,KAZ,1989,16249500,Other,0
Kazakhstan,KAZ,1989,16249500,Total,7.292
Kazakhstan,KAZ,1990,16348000,Hydro,7.363
Kazakhstan,KAZ,1990,16348000,Solar,0
Kazakhstan,KAZ,1990,16348000,Wind,0
Kazakhstan,KAZ,1990,16348000,Other,0
Kazakhstan,KAZ,1990,16348000,Total,7.363
Kazakhstan,KAZ,1991,16450500,Hydro,7.199
Kazakhstan,KAZ,1991,16450500,Solar,0
Kazakhstan,KAZ,1991,16450500,Wind,0
Kazakhstan,KAZ,1991,16450500,Other,0
Kazakhstan,KAZ,1991,16450500,Total,7.199
Kazakhstan,KAZ,1992,16439095,Hydro,6.863
Kazakhstan,KAZ,1992,16439095,Solar,0
Kazakhstan,KAZ,1992,16439095,Wind,0
Kazakhstan,KAZ,1992,16439095,Other,0
Kazakhstan,KAZ,1992,16439095,Total,6.863
Kazakhstan,KAZ,1993,16330419,Hydro,7.628
Kazakhstan,KAZ,1993,16330419,Solar,0
Kazakhstan,KAZ,1993,16330419,Wind,0
Kazakhstan,KAZ,1993,16330419,Other,0
Kazakhstan,KAZ,1993,16330419,Total,7.628
Kazakhstan,KAZ,1994,16095199,Hydro,9.175
Kazakhstan,KAZ,1994,16095199,Solar,0
Kazakhstan,KAZ,1994,16095199,Wind,0
Kazakhstan,KAZ,1994,16095199,Other,0
Kazakhstan,KAZ,1994,16095199,Total,9.175
Kazakhstan,KAZ,1995,15815626,Hydro,8.326
Kazakhstan,KAZ,1995,15815626,Solar,0
Kazakhstan,KAZ,1995,15815626,Wind,0
Kazakhstan,KAZ,1995,15815626,Other,0
Kazakhstan,KAZ,1995,15815626,Total,8.326
Kazakhstan,KAZ,1996,15577894,Hydro,7.327
Kazakhstan,KAZ,1996,15577894,Solar,0
Kazakhstan,KAZ,1996,15577894,Wind,0
Kazakhstan,KAZ,1996,15577894,Other,0
Kazakhstan,KAZ,1996,15577894,Total,7.327
Kazakhstan,KAZ,1997,15333703,Hydro,6.501
Kazakhstan,KAZ,1997,15333703,Solar,0
Kazakhstan,KAZ,1997,15333703,Wind,0
Kazakhstan,KAZ,1997,15333703,Other,0
Kazakhstan,KAZ,1997,15333703,Total,6.501
Kazakhstan,KAZ,1998,15071300,Hydro,6.139
Kazakhstan,KAZ,1998,15071300,Solar,0
Kazakhstan,KAZ,1998,15071300,Wind,0
Kazakhstan,KAZ,1998,15071300,Other,0
Kazakhstan,KAZ,1998,15071300,Total,6.139
Kazakhstan,KAZ,1999,14928426,Hydro,6.134
Kazakhstan,KAZ,1999,14928426,Solar,0
Kazakhstan,KAZ,1999,14928426,Wind,0
Kazakhstan,KAZ,1999,14928426,Other,0
Kazakhstan,KAZ,1999,14928426,Total,6.134
Kazakhstan,KAZ,2000,14883626,Hydro,7.531
Kazakhstan,KAZ,2000,14883626,Solar,0
Kazakhstan,KAZ,2000,14883626,Wind,0
Kazakhstan,KAZ,2000,14883626,Other,0
Kazakhstan,KAZ,2000,14883626,Total,7.531
Kazakhstan,KAZ,2001,14858335,Hydro,8.081
Kazakhstan,KAZ,2001,14858335,Solar,0
Kazakhstan,KAZ,2001,14858335,Wind,0
Kazakhstan,KAZ,2001,14858335,Other,0
Kazakhstan,KAZ,2001,14858335,Total,8.081
Kazakhstan,KAZ,2002,14858948,Hydro,8.89
Kazakhstan,KAZ,2002,14858948,Solar,0
Kazakhstan,KAZ,2002,14858948,Wind,0
Kazakhstan,KAZ,2002,14858948,Other,0
Kazakhstan,KAZ,2002,14858948,Total,8.89
Kazakhstan,KAZ,2003,14909018,Hydro,8.625
Kazakhstan,KAZ,2003,14909018,Solar,0
Kazakhstan,KAZ,2003,14909018,Wind,0
Kazakhstan,KAZ,2003,14909018,Other,0
Kazakhstan,KAZ,2003,14909018,Total,8.625
Kazakhstan,KAZ,2004,15012985,Hydro,8.057
Kazakhstan,KAZ,2004,15012985,Solar,0
Kazakhstan,KAZ,2004,15012985,Wind,0
Kazakhstan,KAZ,2004,15012985,Other,0
Kazakhstan,KAZ,2004,15012985,Total,8.057
Kazakhstan,KAZ,2005,15147029,Hydro,7.856
Kazakhstan,KAZ,2005,15147029,Solar,0
Kazakhstan,KAZ,2005,15147029,Wind,0
Kazakhstan,KAZ,2005,15147029,Other,0
Kazakhstan,KAZ,2005,15147029,Total,7.856
