Entity,Code,Year,Renewable.Source,Terawatt.Hours
Chile,CHL,1989,Solar,0
Chile,CHL,1989,Wind,0
Chile,CHL,1989,Others,0.321
Chile,CHL,1990,Hydro,8.941
Chile,CHL,1990,Solar,0
Chile,CHL,1990,Wind,0
Chile,CHL,1990,Others,0.963
Chile,CHL,1991,Hydro,13.136
Chile,CHL,1991,Solar,0
Chile,CHL,1991,Wind,0
Chile,CHL,1991,Others,1.033
Chile,CHL,1992,Hydro,16.74
Chile,CHL,1992,Solar,0
Chile,CHL,1992,Wind,0
Chile,CHL,1992,Others,1.743
Chile,CHL,1993,Hydro,17.217
Chile,CHL,1993,Solar,0
Chile,CHL,1993,Wind,0
Chile,CHL,1993,Others,1.75
Chile,CHL,1994,Hydro,16.985
Chile,CHL,1994,Solar,0
Chile,CHL,1994,Wind,0
Chile,CHL,1994,Others,1.786
Chile,CHL,1995,Hydro,18.414
Chile,CHL,1995,Solar,0
Chile,CHL,1995,Wind,0
Chile,CHL,1995,Others,1.879
Chile,CHL,1996,Hydro,16.873
Chile,CHL,1996,Solar,0
Chile,CHL,1996,Wind,0
Chile,CHL,1996,Others,1.738
Chile,CHL,1997,Hydro,18.943
Chile,CHL,1997,Solar,0
Chile,CHL,1997,Wind,0
Chile,CHL,1997,Others,1.743
Chile,CHL,1998,Hydro,15.937
Chile,CHL,1998,Solar,0
Chile,CHL,1998,Wind,0
Chile,CHL,1998,Others,1.161
Chile,CHL,1999,Hydro,13.577
Chile,CHL,1999,Solar,0
Chile,CHL,1999,Wind,0
Chile,CHL,1999,Others,1.45
Chile,CHL,2000,Hydro,19.081
Chile,CHL,2000,Solar,0
Chile,CHL,2000,Wind,0
Chile,CHL,2000,Others,1.375
Chile,CHL,2001,Hydro,21.68
Chile,CHL,2001,Solar,0
Chile,CHL,2001,Wind,0.007
Chile,CHL,2001,Others,1.683
Chile,CHL,2002,Hydro,23.187
Chile,CHL,2002,Solar,0
Chile,CHL,2002,Wind,0.007
Chile,CHL,2002,Others,1.781
Chile,CHL,2003,Hydro,22.603
Chile,CHL,2003,Solar,0
Chile,CHL,2003,Wind,0.007
Chile,CHL,2003,Others,1.695
Chile,CHL,2004,Hydro,20.969
Chile,CHL,2004,Solar,0
Chile,CHL,2004,Wind,0.005
Chile,CHL,2004,Others,2.031
Chile,CHL,2005,Hydro,25.576
Chile,CHL,2005,Solar,0
Chile,CHL,2005,Wind,0.007
Chile,CHL,2005,Others,1.79
Chile,CHL,2006,Hydro,28.215
Chile,CHL,2006,Solar,0
Chile,CHL,2006,Wind,0.007
Chile,CHL,2006,Others,1.431
Chile,CHL,2007,Hydro,22.335
Chile,CHL,2007,Solar,0
Chile,CHL,2007,Wind,0.011
Chile,CHL,2007,Others,2.696
Chile,CHL,2008,Hydro,24.266
Chile,CHL,2008,Solar,0
Chile,CHL,2008,Wind,0.038
Chile,CHL,2008,Others,3.296
Chile,CHL,2009,Hydro,25.179
Chile,CHL,2009,Solar,0
Chile,CHL,2009,Wind,0.079
Chile,CHL,2009,Others,3.103
Chile,CHL,2010,Hydro,21.759
Chile,CHL,2010,Solar,0
Chile,CHL,2010,Wind,0.325
Chile,CHL,2010,Others,3.109
Chile,CHL,2011,Hydro,20.51
Chile,CHL,2011,Solar,0
Chile,CHL,2011,Wind,0.338
Chile,CHL,2011,Others,3.953
Chile,CHL,2012,Hydro,20.162
Chile,CHL,2012,Solar,0
Chile,CHL,2012,Wind,0.408
Chile,CHL,2012,Others,5.642
Chile,CHL,2013,Hydro,19.907
Chile,CHL,2013,Solar,0.007
Chile,CHL,2013,Wind,0.545
Chile,CHL,2013,Others,6.547
Chile,CHL,2014,Hydro,23.045
Chile,CHL,2014,Solar,0.49
Chile,CHL,2014,Wind,1.443
Chile,CHL,2014,Others,4.609
Chile,CHL,2015,Hydro,23.622
Chile,CHL,2015,Solar,1.261
Chile,CHL,2015,Wind,2.115
Chile,CHL,2015,Others,5.29
Chile,CHL,2016,Hydro,19.691
Chile,CHL,2016,Solar,2.639
Chile,CHL,2016,Wind,2.452
Chile,CHL,2016,Others,6.111
Chile,CHL,2017,Hydro,21.326
Chile,CHL,2017,Solar,3.896
Chile,CHL,2017,Wind,3.626
Chile,CHL,2017,Others,6.931
Chile,CHL,2018,Hydro,23.144
Chile,CHL,2018,Solar,5.119
Chile,CHL,2018,Wind,3.689
Chile,CHL,2018,Others,6.737
China,CHN,1965,Hydro,22.097
China,CHN,1965,Solar,0
China,CHN,1965,Wind,0
China,CHN,1965,Others,0
China,CHN,1966,Hydro,22.486
China,CHN,1966,Solar,0
China,CHN,1966,Wind,0
China,CHN,1966,Others,0
China,CHN,1967,Hydro,19.383
China,CHN,1967,Solar,0
China,CHN,1967,Wind,0
China,CHN,1967,Others,0
China,CHN,1968,Hydro,22.87
China,CHN,1968,Solar,0
China,CHN,1968,Wind,0
China,CHN,1968,Others,0
China,CHN,1969,Hydro,23.259
China,CHN,1969,Solar,0
China,CHN,1969,Wind,0
China,CHN,1969,Others,0
China,CHN,1970,Hydro,24.037
China,CHN,1970,Solar,0
China,CHN,1970,Wind,0
China,CHN,1970,Others,0
China,CHN,1971,Hydro,29.075
China,CHN,1971,Solar,0
China,CHN,1971,Wind,0
China,CHN,1971,Others,0
China,CHN,1972,Hydro,32.951
China,CHN,1972,Solar,0
China,CHN,1972,Wind,0
China,CHN,1972,Others,0
China,CHN,1973,Hydro,36.827
China,CHN,1973,Solar,0
China,CHN,1973,Wind,0
China,CHN,1973,Others,0
China,CHN,1974,Hydro,41.675
China,CHN,1974,Solar,0
China,CHN,1974,Wind,0
China,CHN,1974,Others,0
China,CHN,1975,Hydro,43.611
China,CHN,1975,Solar,0
China,CHN,1975,Wind,0
China,CHN,1975,Others,0
China,CHN,1976,Hydro,44.194
China,CHN,1976,Solar,0
China,CHN,1976,Wind,0
China,CHN,1976,Others,0
China,CHN,1977,Hydro,46.134
China,CHN,1977,Solar,0
China,CHN,1977,Wind,0
China,CHN,1977,Others,0
China,CHN,1978,Hydro,43.226
China,CHN,1978,Solar,0
China,CHN,1978,Wind,0
China,CHN,1978,Others,0
China,CHN,1979,Hydro,48.556
China,CHN,1979,Solar,0
China,CHN,1979,Wind,0
China,CHN,1979,Others,0
China,CHN,1980,Hydro,58.221
China,CHN,1980,Solar,0
China,CHN,1980,Wind,0
China,CHN,1980,Others,0
China,CHN,1981,Hydro,65.513
China,CHN,1981,Solar,0
China,CHN,1981,Wind,0
China,CHN,1981,Others,0
China,CHN,1982,Hydro,74.414
China,CHN,1982,Solar,0
China,CHN,1982,Wind,0
China,CHN,1982,Others,0
China,CHN,1983,Hydro,86.417
China,CHN,1983,Solar,0
China,CHN,1983,Wind,0
China,CHN,1983,Others,0
China,CHN,1984,Hydro,86.815
China,CHN,1984,Solar,0
China,CHN,1984,Wind,0
China,CHN,1984,Others,0
China,CHN,1985,Hydro,92.388
China,CHN,1985,Solar,0
China,CHN,1985,Wind,0
China,CHN,1985,Others,0
China,CHN,1986,Hydro,94.549
China,CHN,1986,Solar,0
China,CHN,1986,Wind,0
China,CHN,1986,Others,0
China,CHN,1987,Hydro,100.024
China,CHN,1987,Solar,0
China,CHN,1987,Wind,0
China,CHN,1987,Others,0
China,CHN,1988,Hydro,109.168
China,CHN,1988,Solar,0
China,CHN,1988,Wind,0
China,CHN,1988,Others,0
China,CHN,1989,Hydro,118.409
China,CHN,1989,Solar,0
China,CHN,1989,Wind,0
China,CHN,1989,Others,0
China,CHN,1990,Hydro,126.744
China,CHN,1990,Solar,0.002
China,CHN,1990,Wind,0.002
China,CHN,1990,Others,0.064
China,CHN,1991,Hydro,124.689
China,CHN,1991,Solar,0.002
China,CHN,1991,Wind,0.009
China,CHN,1991,Others,0.064
China,CHN,1992,Hydro,130.686
China,CHN,1992,Solar,0.003
China,CHN,1992,Wind,0.131
China,CHN,1992,Others,0.113
China,CHN,1993,Hydro,151.846
China,CHN,1993,Solar,0.004
China,CHN,1993,Wind,0.212
China,CHN,1993,Others,0.117
China,CHN,1994,Hydro,167.429
China,CHN,1994,Solar,0.005
China,CHN,1994,Wind,0.384
China,CHN,1994,Others,0.46
China,CHN,1995,Hydro,190.58
China,CHN,1995,Solar,0.007
China,CHN,1995,Wind,0.616
China,CHN,1995,Others,3.014
China,CHN,1996,Hydro,187.97
China,CHN,1996,Solar,0.009
China,CHN,1996,Wind,0.094
China,CHN,1996,Others,1.533
China,CHN,1997,Hydro,195.98
China,CHN,1997,Solar,0.011
China,CHN,1997,Wind,0.198
China,CHN,1997,Others,2.722
China,CHN,1998,Hydro,198.89
China,CHN,1998,Solar,0.014
China,CHN,1998,Wind,0.356
China,CHN,1998,Others,2.48
China,CHN,1999,Hydro,196.58
China,CHN,1999,Solar,0.017
China,CHN,1999,Wind,0.474
China,CHN,1999,Others,2.52
China,CHN,2000,Hydro,222.41
China,CHN,2000,Solar,0.022
China,CHN,2000,Wind,0.59
China,CHN,2000,Others,2.537
China,CHN,2001,Hydro,277.43
China,CHN,2001,Solar,0.031
China,CHN,2001,Wind,0.719
China,CHN,2001,Others,2.554
China,CHN,2002,Hydro,287.97
China,CHN,2002,Solar,0.048
China,CHN,2002,Wind,0.837
China,CHN,2002,Others,2.546
China,CHN,2003,Hydro,283.68
China,CHN,2003,Solar,0.064
China,CHN,2003,Wind,0.997
China,CHN,2003,Others,2.536
China,CHN,2004,Hydro,353.544
China,CHN,2004,Solar,0.076
China,CHN,2004,Wind,1.278
China,CHN,2004,Others,2.528
China,CHN,2005,Hydro,397.017
China,CHN,2005,Solar,0.084
China,CHN,2005,Wind,1.946
China,CHN,2005,Others,5.322
China,CHN,2006,Hydro,435.786
China,CHN,2006,Solar,0.095
China,CHN,2006,Wind,3.712
China,CHN,2006,Others,7.133
China,CHN,2007,Hydro,485.264
China,CHN,2007,Solar,0.114
China,CHN,2007,Wind,5.479
China,CHN,2007,Others,9.863
China,CHN,2008,Hydro,636.96
China,CHN,2008,Solar,0.152
China,CHN,2008,Wind,13.1
China,CHN,2008,Others,14.866
China,CHN,2009,Hydro,615.64
China,CHN,2009,Solar,0.279
China,CHN,2009,Wind,27.6
China,CHN,2009,Others,20.859
China,CHN,2010,Hydro,711.383
China,CHN,2010,Solar,0.701
China,CHN,2010,Wind,44.622
China,CHN,2010,Others,24.9
China,CHN,2011,Hydro,688.045
China,CHN,2011,Solar,2.61
China,CHN,2011,Wind,70.331
China,CHN,2011,Others,27.707
China,CHN,2012,Hydro,862.794
China,CHN,2012,Solar,3.595
China,CHN,2012,Wind,95.978
China,CHN,2012,Others,30.485
China,CHN,2013,Hydro,909.611
China,CHN,2013,Solar,8.374
China,CHN,2013,Wind,141.197
China,CHN,2013,Others,37.286
China,CHN,2014,Hydro,1051.147
China,CHN,2014,Solar,23.512
China,CHN,2014,Wind,156.078
China,CHN,2014,Others,46.422
China,CHN,2015,Hydro,1114.515
China,CHN,2015,Solar,43.56
China,CHN,2015,Wind,185.766
China,CHN,2015,Others,54.07
China,CHN,2016,Hydro,1153.27
China,CHN,2016,Solar,61.686
China,CHN,2016,Wind,237.071
China,CHN,2016,Others,62.135
China,CHN,2017,Hydro,1165.07
China,CHN,2017,Solar,117.8
China,CHN,2017,Wind,295
China,CHN,2017,Others,79.597
China,CHN,2018,Hydro,1202.43
China,CHN,2018,Solar,177.5
China,CHN,2018,Wind,366
China,CHN,2018,Others,90.723
Colombia,COL,1965,Hydro,3.544
Colombia,COL,1965,Solar,0
Colombia,COL,1965,Wind,0
Colombia,COL,1965,Others,0
Colombia,COL,1966,Hydro,3.937
Colombia,COL,1966,Solar,0
Colombia,COL,1966,Wind,0
Colombia,COL,1966,Others,0
Colombia,COL,1967,Hydro,4.389
Colombia,COL,1967,Solar,0
Colombia,COL,1967,Wind,0
Colombia,COL,1967,Others,0
Colombia,COL,1968,Hydro,4.891
Colombia,COL,1968,Solar,0
Colombia,COL,1968,Wind,0
Colombia,COL,1968,Others,0
Colombia,COL,1969,Hydro,5.438
Colombia,COL,1969,Solar,0
Colombia,COL,1969,Wind,0
Colombia,COL,1969,Others,0
Colombia,COL,1970,Hydro,6.053
Colombia,COL,1970,Solar,0
Colombia,COL,1970,Wind,0
Colombia,COL,1970,Others,0
Colombia,COL,1971,Hydro,6.423
Colombia,COL,1971,Solar,0
Colombia,COL,1971,Wind,0
Colombia,COL,1971,Others,0
Colombia,COL,1972,Hydro,7.115
Colombia,COL,1972,Solar,0
Colombia,COL,1972,Wind,0
Colombia,COL,1972,Others,0
Colombia,COL,1973,Hydro,7.743
Colombia,COL,1973,Solar,0
Colombia,COL,1973,Wind,0
Colombia,COL,1973,Others,0
Colombia,COL,1974,Hydro,8.792
Colombia,COL,1974,Solar,0
Colombia,COL,1974,Wind,0
Colombia,COL,1974,Others,0
Colombia,COL,1975,Hydro,9.732
Colombia,COL,1975,Solar,0
Colombia,COL,1975,Wind,0
Colombia,COL,1975,Others,0.189
Colombia,COL,1976,Hydro,10.226
Colombia,COL,1976,Solar,0
Colombia,COL,1976,Wind,0
Colombia,COL,1976,Others,0.202
Colombia,COL,1977,Hydro,10.452
Colombia,COL,1977,Solar,0
Colombia,COL,1977,Wind,0
Colombia,COL,1977,Others,0.192
Colombia,COL,1978,Hydro,12.071
Colombia,COL,1978,Solar,0
Colombia,COL,1978,Wind,0
Colombia,COL,1978,Others,0.206
Colombia,COL,1979,Hydro,13.259
Colombia,COL,1979,Solar,0
Colombia,COL,1979,Wind,0
Colombia,COL,1979,Others,0.216
Colombia,COL,1980,Hydro,14.447
Colombia,COL,1980,Solar,0
Colombia,COL,1980,Wind,0
Colombia,COL,1980,Others,0.227
Colombia,COL,1981,Hydro,14.265
Colombia,COL,1981,Solar,0
Colombia,COL,1981,Wind,0
Colombia,COL,1981,Others,0.212
Colombia,COL,1982,Hydro,15.239
Colombia,COL,1982,Solar,0
Colombia,COL,1982,Wind,0
Colombia,COL,1982,Others,0.231
Colombia,COL,1983,Hydro,15.366
Colombia,COL,1983,Solar,0
Colombia,COL,1983,Wind,0
Colombia,COL,1983,Others,0.234
Colombia,COL,1984,Hydro,17.14
Colombia,COL,1984,Solar,0
Colombia,COL,1984,Wind,0
Colombia,COL,1984,Others,0.255
Colombia,COL,1985,Hydro,18.441
Colombia,COL,1985,Solar,0
Colombia,COL,1985,Wind,0
Colombia,COL,1985,Others,0.267
Colombia,COL,1986,Hydro,21.333
Colombia,COL,1986,Solar,0
Colombia,COL,1986,Wind,0
Colombia,COL,1986,Others,0.266
Colombia,COL,1987,Hydro,23.248
Colombia,COL,1987,Solar,0
Colombia,COL,1987,Wind,0
Colombia,COL,1987,Others,0.268
Colombia,COL,1988,Hydro,24.519
Colombia,COL,1988,Solar,0
Colombia,COL,1988,Wind,0
Colombia,COL,1988,Others,0.274
Colombia,COL,1989,Hydro,26.782
Colombia,COL,1989,Solar,0
Colombia,COL,1989,Wind,0
Colombia,COL,1989,Others,0.274
Colombia,COL,1990,Hydro,27.496
Colombia,COL,1990,Solar,0
Colombia,COL,1990,Wind,0
Colombia,COL,1990,Others,0.274
Colombia,COL,1991,Hydro,27.726
Colombia,COL,1991,Solar,0
Colombia,COL,1991,Wind,0
Colombia,COL,1991,Others,0.269
Colombia,COL,1992,Hydro,22.281
Colombia,COL,1992,Solar,0
Colombia,COL,1992,Wind,0
Colombia,COL,1992,Others,0.34
Colombia,COL,1993,Hydro,27.856
Colombia,COL,1993,Solar,0
Colombia,COL,1993,Wind,0
Colombia,COL,1993,Others,0.389
Colombia,COL,1994,Hydro,32.058
Colombia,COL,1994,Solar,0
Colombia,COL,1994,Wind,0
Colombia,COL,1994,Others,0.444
Colombia,COL,1995,Hydro,31.989
Colombia,COL,1995,Solar,0
Colombia,COL,1995,Wind,0
Colombia,COL,1995,Others,0.477
Colombia,COL,1996,Hydro,35.288
Colombia,COL,1996,Solar,0
Colombia,COL,1996,Wind,0
Colombia,COL,1996,Others,0.496
Colombia,COL,1997,Hydro,31.476
Colombia,COL,1997,Solar,0
Colombia,COL,1997,Wind,0
Colombia,COL,1997,Others,0.483
Colombia,COL,1998,Hydro,30.782
Colombia,COL,1998,Solar,0
Colombia,COL,1998,Wind,0
Colombia,COL,1998,Others,0.532
Colombia,COL,1999,Hydro,33.701
Colombia,COL,1999,Solar,0
Colombia,COL,1999,Wind,0
Colombia,COL,1999,Others,0.457
Colombia,COL,2000,Hydro,30.816
Colombia,COL,2000,Solar,0.002
Colombia,COL,2000,Wind,0
Colombia,COL,2000,Others,0.496
Colombia,COL,2001,Hydro,31.633
Colombia,COL,2001,Solar,0.003
Colombia,COL,2001,Wind,0
Colombia,COL,2001,Others,0.496
Colombia,COL,2002,Hydro,33.968
Colombia,COL,2002,Solar,0.005
Colombia,COL,2002,Wind,0
Colombia,COL,2002,Others,0.491
Colombia,COL,2003,Hydro,36.176
Colombia,COL,2003,Solar,0.006
Colombia,COL,2003,Wind,0
Colombia,COL,2003,Others,0.495
Colombia,COL,2004,Hydro,38.33
Colombia,COL,2004,Solar,0.008
Colombia,COL,2004,Wind,0.052
Colombia,COL,2004,Others,0.467
Colombia,COL,2005,Hydro,39.221
Colombia,COL,2005,Solar,0.01
Colombia,COL,2005,Wind,0.049
Colombia,COL,2005,Others,0.503
Colombia,COL,2006,Hydro,42.558
Colombia,COL,2006,Solar,0
Colombia,COL,2006,Wind,0.063
Colombia,COL,2006,Others,0.52
Colombia,COL,2007,Hydro,44.242
Colombia,COL,2007,Solar,0
Colombia,COL,2007,Wind,0.05
Colombia,COL,2007,Others,0.507
Colombia,COL,2008,Hydro,46.161
Colombia,COL,2008,Solar,0
Colombia,COL,2008,Wind,0.054
Colombia,COL,2008,Others,0.509
Colombia,COL,2009,Hydro,40.837
Colombia,COL,2009,Solar,0
Colombia,COL,2009,Wind,0.058
Colombia,COL,2009,Others,1.003
Colombia,COL,2010,Hydro,40.557
Colombia,COL,2010,Solar,0
Colombia,COL,2010,Wind,0.039
Colombia,COL,2010,Others,1.11
Colombia,COL,2011,Hydro,48.427
Colombia,COL,2011,Solar,0
Colombia,COL,2011,Wind,0.041
Colombia,COL,2011,Others,1.378
Colombia,COL,2012,Hydro,47.582
Colombia,COL,2012,Solar,0
Colombia,COL,2012,Wind,0.055
Colombia,COL,2012,Others,1.476
Colombia,COL,2013,Hydro,44.363
Colombia,COL,2013,Solar,0
Colombia,COL,2013,Wind,0.058
Colombia,COL,2013,Others,1.346
Colombia,COL,2014,Hydro,44.742
Colombia,COL,2014,Solar,0
Colombia,COL,2014,Wind,0.07
Colombia,COL,2014,Others,1.729
Colombia,COL,2015,Hydro,44.682
Colombia,COL,2015,Solar,0
Colombia,COL,2015,Wind,0.068
Colombia,COL,2015,Others,1.823
Colombia,COL,2016,Hydro,46.788
Colombia,COL,2016,Solar,0
Colombia,COL,2016,Wind,0.051
Colombia,COL,2016,Others,1.994
Colombia,COL,2017,Hydro,57.342
Colombia,COL,2017,Solar,0
Colombia,COL,2017,Wind,0.003
Colombia,COL,2017,Others,1.991
Colombia,COL,2018,Hydro,56.647
Colombia,COL,2018,Solar,0.012
Colombia,COL,2018,Wind,0.043
Colombia,COL,2018,Others,2.089
Croatia,HRV,1990,Hydro,3.805
Croatia,HRV,1990,Solar,0
Croatia,HRV,1990,Wind,0
Croatia,HRV,1990,Others,0
Croatia,HRV,1991,Hydro,5.881
Croatia,HRV,1991,Solar,0
Croatia,HRV,1991,Wind,0
Croatia,HRV,1991,Others,0
Croatia,HRV,1992,Hydro,4.349
Croatia,HRV,1992,Solar,0
Croatia,HRV,1992,Wind,0
Croatia,HRV,1992,Others,0.006
Croatia,HRV,1993,Hydro,4.55
Croatia,HRV,1993,Solar,0
Croatia,HRV,1993,Wind,0
Croatia,HRV,1993,Others,0.019
Croatia,HRV,1994,Hydro,5.435
Croatia,HRV,1994,Solar,0
Croatia,HRV,1994,Wind,0
Croatia,HRV,1994,Others,0.006
Croatia,HRV,1995,Hydro,5.683
Croatia,HRV,1995,Solar,0
Croatia,HRV,1995,Wind,0
Croatia,HRV,1995,Others,0.005
Croatia,HRV,1996,Hydro,7.863
Croatia,HRV,1996,Solar,0
Croatia,HRV,1996,Wind,0
Croatia,HRV,1996,Others,0.01
Croatia,HRV,1997,Hydro,5.853
Croatia,HRV,1997,Solar,0
Croatia,HRV,1997,Wind,0
Croatia,HRV,1997,Others,0.002
Croatia,HRV,1998,Hydro,6.022
Croatia,HRV,1998,Solar,0
Croatia,HRV,1998,Wind,0
Croatia,HRV,1998,Others,0.005
Croatia,HRV,1999,Hydro,7.327
Croatia,HRV,1999,Solar,0
Croatia,HRV,1999,Wind,0
Croatia,HRV,1999,Others,0.002
Croatia,HRV,2000,Hydro,6.453
Croatia,HRV,2000,Solar,0
Croatia,HRV,2000,Wind,0
Croatia,HRV,2000,Others,0.001
Croatia,HRV,2001,Hydro,7.181
Croatia,HRV,2001,Solar,0
Croatia,HRV,2001,Wind,0
Croatia,HRV,2001,Others,0
Croatia,HRV,2002,Hydro,5.851
Croatia,HRV,2002,Solar,0
Croatia,HRV,2002,Wind,0
Croatia,HRV,2002,Others,0
Croatia,HRV,2003,Hydro,5.458
Croatia,HRV,2003,Solar,0
Croatia,HRV,2003,Wind,0
Croatia,HRV,2003,Others,0
Croatia,HRV,2004,Hydro,7.627
Croatia,HRV,2004,Solar,0
Croatia,HRV,2004,Wind,0.002
Croatia,HRV,2004,Others,0.004
Croatia,HRV,2005,Hydro,7.036
Croatia,HRV,2005,Solar,0
Croatia,HRV,2005,Wind,0.01
Croatia,HRV,2005,Others,0.014
Croatia,HRV,2006,Hydro,6.617
Croatia,HRV,2006,Solar,0
Croatia,HRV,2006,Wind,0.019
Croatia,HRV,2006,Others,0.011
Croatia,HRV,2007,Hydro,4.7
Croatia,HRV,2007,Solar,0
Croatia,HRV,2007,Wind,0.035
Croatia,HRV,2007,Others,0.007
Croatia,HRV,2008,Hydro,5.781
Croatia,HRV,2008,Solar,0
Croatia,HRV,2008,Wind,0.04
Croatia,HRV,2008,Others,0.021
Croatia,HRV,2009,Hydro,7.409
Croatia,HRV,2009,Solar,0
Croatia,HRV,2009,Wind,0.054
Croatia,HRV,2009,Others,0.025
Croatia,HRV,2010,Hydro,9.126
Croatia,HRV,2010,Solar,0
Croatia,HRV,2010,Wind,0.139
Croatia,HRV,2010,Others,0.033
Croatia,HRV,2011,Hydro,5.033
Croatia,HRV,2011,Solar,0
Croatia,HRV,2011,Wind,0.201
Croatia,HRV,2011,Others,0.055
Croatia,HRV,2012,Hydro,4.837
Croatia,HRV,2012,Solar,0.002
Croatia,HRV,2012,Wind,0.329
Croatia,HRV,2012,Others,0.094
Croatia,HRV,2013,Hydro,8.622
Croatia,HRV,2013,Solar,0.011
Croatia,HRV,2013,Wind,0.517
Croatia,HRV,2013,Others,0.125
Croatia,HRV,2014,Hydro,9.007
Croatia,HRV,2014,Solar,0.035
Croatia,HRV,2014,Wind,0.73
Croatia,HRV,2014,Others,0.165
Croatia,HRV,2015,Hydro,6.391
Croatia,HRV,2015,Solar,0.057
Croatia,HRV,2015,Wind,0.796
Croatia,HRV,2015,Others,0.266
Croatia,HRV,2016,Hydro,6.853
Croatia,HRV,2016,Solar,0.066
Croatia,HRV,2016,Wind,1.014
Croatia,HRV,2016,Others,0.431
Croatia,HRV,2017,Hydro,5.307
Croatia,HRV,2017,Solar,0.079
Croatia,HRV,2017,Wind,1.204
Croatia,HRV,2017,Others,0.526
Croatia,HRV,2018,Hydro,7.513
Croatia,HRV,2018,Solar,0.074
Croatia,HRV,2018,Wind,1.379
Croatia,HRV,2018,Others,0.683
Cyprus,CYP,1965,Hydro,0
Cyprus,CYP,1965,Solar,0
Cyprus,CYP,1965,Wind,0
Cyprus,CYP,1965,Others,0
Cyprus,CYP,1966,Hydro,0
Cyprus,CYP,1966,Solar,0
Cyprus,CYP,1966,Wind,0
Cyprus,CYP,1966,Others,0
Cyprus,CYP,1967,Hydro,0
Cyprus,CYP,1967,Solar,0
Cyprus,CYP,1967,Wind,0
Cyprus,CYP,1967,Others,0
Cyprus,CYP,1968,Hydro,0
Cyprus,CYP,1968,Solar,0
Cyprus,CYP,1968,Wind,0
Cyprus,CYP,1968,Others,0
Cyprus,CYP,1969,Hydro,0
Cyprus,CYP,1969,Solar,0
Cyprus,CYP,1969,Wind,0
Cyprus,CYP,1969,Others,0
Cyprus,CYP,1970,Hydro,0
Cyprus,CYP,1970,Solar,0
Cyprus,CYP,1970,Wind,0
Cyprus,CYP,1970,Others,0
Cyprus,CYP,1971,Hydro,0
Cyprus,CYP,1971,Solar,0
Cyprus,CYP,1971,Wind,0
Cyprus,CYP,1971,Others,0
Cyprus,CYP,1972,Hydro,0
Cyprus,CYP,1972,Solar,0
Cyprus,CYP,1972,Wind,0
Cyprus,CYP,1972,Others,0
Cyprus,CYP,1973,Hydro,0
Cyprus,CYP,1973,Solar,0
Cyprus,CYP,1973,Wind,0
Cyprus,CYP,1973,Others,0
Cyprus,CYP,1974,Hydro,0
Cyprus,CYP,1974,Solar,0
Cyprus,CYP,1974,Wind,0
Cyprus,CYP,1974,Others,0
Cyprus,CYP,1975,Hydro,0
Cyprus,CYP,1975,Solar,0
Cyprus,CYP,1975,Wind,0
Cyprus,CYP,1975,Others,0
Cyprus,CYP,1976,Hydro,0
Cyprus,CYP,1976,Solar,0
Cyprus,CYP,1976,Wind,0
Cyprus,CYP,1976,Others,0
Cyprus,CYP,1977,Hydro,0
Cyprus,CYP,1977,Solar,0
Cyprus,CYP,1977,Wind,0
Cyprus,CYP,1977,Others,0
Cyprus,CYP,1978,Hydro,0
Cyprus,CYP,1978,Solar,0
Cyprus,CYP,1978,Wind,0
Cyprus,CYP,1978,Others,0
Cyprus,CYP,1979,Hydro,0
Cyprus,CYP,1979,Solar,0
Cyprus,CYP,1979,Wind,0
Cyprus,CYP,1979,Others,0
Cyprus,CYP,1980,Hydro,0
Cyprus,CYP,1980,Solar,0
Cyprus,CYP,1980,Wind,0
Cyprus,CYP,1980,Others,0
Cyprus,CYP,1981,Hydro,0
Cyprus,CYP,1981,Solar,0
Cyprus,CYP,1981,Wind,0
Cyprus,CYP,1981,Others,0
Cyprus,CYP,1982,Hydro,0
Cyprus,CYP,1982,Solar,0
Cyprus,CYP,1982,Wind,0
Cyprus,CYP,1982,Others,0
Cyprus,CYP,1983,Hydro,0
Cyprus,CYP,1983,Solar,0
Cyprus,CYP,1983,Wind,0
Cyprus,CYP,1983,Others,0
Cyprus,CYP,1984,Hydro,0
Cyprus,CYP,1984,Solar,0
Cyprus,CYP,1984,Wind,0
Cyprus,CYP,1984,Others,0
Cyprus,CYP,1985,Hydro,0
Cyprus,CYP,1985,Solar,0
Cyprus,CYP,1985,Wind,0
Cyprus,CYP,1985,Others,0
Cyprus,CYP,1986,Hydro,0
Cyprus,CYP,1986,Solar,0
Cyprus,CYP,1986,Wind,0
Cyprus,CYP,1986,Others,0
Cyprus,CYP,1987,Hydro,0
Cyprus,CYP,1987,Solar,0
Cyprus,CYP,1987,Wind,0
Cyprus,CYP,1987,Others,0
Cyprus,CYP,1988,Hydro,0
Cyprus,CYP,1988,Solar,0
Cyprus,CYP,1988,Wind,0
Cyprus,CYP,1988,Others,0
Cyprus,CYP,1989,Hydro,0
Cyprus,CYP,1989,Solar,0
Cyprus,CYP,1989,Wind,0
Cyprus,CYP,1989,Others,0
Cyprus,CYP,1990,Hydro,0
Cyprus,CYP,1990,Solar,0
Cyprus,CYP,1990,Wind,0
Cyprus,CYP,1990,Others,0
Cyprus,CYP,1991,Hydro,0
Cyprus,CYP,1991,Solar,0
Cyprus,CYP,1991,Wind,0
Cyprus,CYP,1991,Others,0
Cyprus,CYP,1992,Hydro,0
Cyprus,CYP,1992,Solar,0
Cyprus,CYP,1992,Wind,0
