Country,Country_Code,Year,Population,Renewable_Source,Terawatt_Hours
Australia,AUS,1973,13380000,Solar,0
Australia,AUS,1973,13380000,Wind,0
Australia,AUS,1973,13380000,Other,0.338
Australia,AUS,1973,13380000,All,12.623839199999999
Australia,AUS,1974,13723000,Hydro,13.8739202
Australia,AUS,1974,13723000,Solar,0
Australia,AUS,1974,13723000,Wind,0
Australia,AUS,1974,13723000,Other,0.429
Australia,AUS,1974,13723000,All,14.3029202
Australia,AUS,1975,13893000,Hydro,14.8878016
Australia,AUS,1975,13893000,Solar,0
Australia,AUS,1975,13893000,Wind,0
Australia,AUS,1975,13893000,Other,0.489
Australia,AUS,1975,13893000,All,15.3768016
Australia,AUS,1976,14033000,Hydro,14.1538588
Australia,AUS,1976,14033000,Solar,0
Australia,AUS,1976,14033000,Wind,0
Australia,AUS,1976,14033000,Other,0.484
Australia,AUS,1976,14033000,All,14.6378588
Australia,AUS,1977,14192000,Hydro,13.5439502
Australia,AUS,1977,14192000,Solar,0
Australia,AUS,1977,14192000,Wind,0
Australia,AUS,1977,14192000,Other,0.429
Australia,AUS,1977,14192000,All,13.9729502
Australia,AUS,1978,14358000,Hydro,14.6753494
Australia,AUS,1978,14358000,Solar,0
Australia,AUS,1978,14358000,Wind,0
Australia,AUS,1978,14358000,Other,0.405
Australia,AUS,1978,14358000,All,15.0803494
Australia,AUS,1979,14514000,Hydro,14.2460556
Australia,AUS,1979,14514000,Solar,0
Australia,AUS,1979,14514000,Wind,0
Australia,AUS,1979,14514000,Other,0.418
Australia,AUS,1979,14514000,All,14.6640556
Australia,AUS,1980,14692000,Hydro,13.4665978
Australia,AUS,1980,14692000,Solar,0
Australia,AUS,1980,14692000,Wind,0
Australia,AUS,1980,14692000,Other,0.385
Australia,AUS,1980,14692000,All,13.8515978
Australia,AUS,1981,14927000,Hydro,13.8663438
Australia,AUS,1981,14927000,Solar,0
Australia,AUS,1981,14927000,Wind,0
Australia,AUS,1981,14927000,Other,0.404
Australia,AUS,1981,14927000,All,14.2703438
Australia,AUS,1982,15178000,Hydro,12.770334
Australia,AUS,1982,15178000,Solar,0
Australia,AUS,1982,15178000,Wind,0
Australia,AUS,1982,15178000,Other,0.516
Australia,AUS,1982,15178000,All,13.286334
Australia,AUS,1983,15369000,Hydro,12.123648
Australia,AUS,1983,15369000,Solar,0
Australia,AUS,1983,15369000,Wind,0
Australia,AUS,1983,15369000,Other,0.431
Australia,AUS,1983,15369000,All,12.554647999999998
Australia,AUS,1984,15544000,Hydro,13.1259488
Australia,AUS,1984,15544000,Solar,0
Australia,AUS,1984,15544000,Wind,0
Australia,AUS,1984,15544000,Other,0.441
Australia,AUS,1984,15544000,All,13.5669488
Australia,AUS,1985,15758000,Hydro,13.9405106
Australia,AUS,1985,15758000,Solar,0
Australia,AUS,1985,15758000,Wind,0
Australia,AUS,1985,15758000,Other,0.456
Australia,AUS,1985,15758000,All,14.3965106
Australia,AUS,1986,16018400,Hydro,14.0257988
Australia,AUS,1986,16018400,Solar,0
Australia,AUS,1986,16018400,Wind,0
Australia,AUS,1986,16018400,Other,0.46
Australia,AUS,1986,16018400,All,14.485798800000001
Australia,AUS,1987,16263900,Hydro,13.613796
Australia,AUS,1987,16263900,Solar,0
Australia,AUS,1987,16263900,Wind,0
Australia,AUS,1987,16263900,Other,0.47
Australia,AUS,1987,16263900,All,14.083796000000001
Australia,AUS,1988,16532200,Hydro,14.3344436
Australia,AUS,1988,16532200,Solar,0
Australia,AUS,1988,16532200,Wind,0
Australia,AUS,1988,16532200,Other,0.731
Australia,AUS,1988,16532200,All,15.0654436
Australia,AUS,1989,16814400,Hydro,14.253669
Australia,AUS,1989,16814400,Solar,0
Australia,AUS,1989,16814400,Wind,0
Australia,AUS,1989,16814400,Other,0.81
Australia,AUS,1989,16814400,All,15.063669
Australia,AUS,1990,17065100,Hydro,14.7595
Australia,AUS,1990,17065100,Solar,0
Australia,AUS,1990,17065100,Wind,0
Australia,AUS,1990,17065100,Other,0.7595
Australia,AUS,1990,17065100,All,15.518999999999998
Australia,AUS,1991,17284000,Hydro,15.6535
Australia,AUS,1991,17284000,Solar,0.00545
Australia,AUS,1991,17284000,Wind,0
Australia,AUS,1991,17284000,Other,0.7195
Australia,AUS,1991,17284000,All,16.37845
Australia,AUS,1992,17495000,Hydro,15.9415
Australia,AUS,1992,17495000,Solar,0.0121
Australia,AUS,1992,17495000,Wind,0
Australia,AUS,1992,17495000,Other,0.67
Australia,AUS,1992,17495000,All,16.6236
Australia,AUS,1993,17667000,Hydro,16.387
Australia,AUS,1993,17667000,Solar,0.0146
Australia,AUS,1993,17667000,Wind,0.002
Australia,AUS,1993,17667000,Other,0.67
Australia,AUS,1993,17667000,All,17.0736
Australia,AUS,1994,17855000,Hydro,16.15
Australia,AUS,1994,17855000,Solar,0.0174
Australia,AUS,1994,17855000,Wind,0.0055
Australia,AUS,1994,17855000,Other,0.6965
Australia,AUS,1994,17855000,All,16.8694
Australia,AUS,1995,18072000,Hydro,15.631
Australia,AUS,1995,18072000,Solar,0.02115
Australia,AUS,1995,18072000,Wind,0.007
Australia,AUS,1995,18072000,Other,0.8255
Australia,AUS,1995,18072000,All,16.48465
Australia,AUS,1996,18311000,Hydro,15.9685
Australia,AUS,1996,18311000,Solar,0.0256
Australia,AUS,1996,18311000,Wind,0.007
Australia,AUS,1996,18311000,Other,0.9465
Australia,AUS,1996,18311000,All,16.9476
Australia,AUS,1997,18517000,Hydro,15.9525
Australia,AUS,1997,18517000,Solar,0.03065
Australia,AUS,1997,18517000,Wind,0.0075
Australia,AUS,1997,18517000,Other,0.997
Australia,AUS,1997,18517000,All,16.987650000000002
Australia,AUS,1998,18711000,Hydro,15.798
Australia,AUS,1998,18711000,Solar,0.0356
Australia,AUS,1998,18711000,Wind,0.018
Australia,AUS,1998,18711000,Other,1.081
Australia,AUS,1998,18711000,All,16.9326
Australia,AUS,1999,18926000,Hydro,16.2815
Australia,AUS,1999,18926000,Solar,0.0406
Australia,AUS,1999,18926000,Wind,0.043
Australia,AUS,1999,18926000,Other,1.1335
Australia,AUS,1999,18926000,All,17.4986
Australia,AUS,2000,19153000,Hydro,16.4665
Australia,AUS,2000,19153000,Solar,0.04675
Australia,AUS,2000,19153000,Wind,0.134
Australia,AUS,2000,19153000,Other,0.8895
Australia,AUS,2000,19153000,All,17.53675
Australia,AUS,2001,19413000,Hydro,16.1235
Australia,AUS,2001,19413000,Solar,0.05415
Australia,AUS,2001,19413000,Wind,0.287
Australia,AUS,2001,19413000,Other,0.7975
Australia,AUS,2001,19413000,All,17.26215
Australia,AUS,2002,19651400,Hydro,16.095
Australia,AUS,2002,19651400,Solar,0.0583
Australia,AUS,2002,19651400,Wind,0.53355
Australia,AUS,2002,19651400,Other,1.2668
Australia,AUS,2002,19651400,All,17.95365
Australia,AUS,2003,19895400,Hydro,16.21055
Australia,AUS,2003,19895400,Solar,0.0632
Australia,AUS,2003,19895400,Wind,0.70405
Australia,AUS,2003,19895400,Other,1.6918
Australia,AUS,2003,19895400,All,18.669600000000003
Australia,AUS,2004,20127400,Hydro,15.68665
Australia,AUS,2004,20127400,Solar,0.07295
Australia,AUS,2004,20127400,Wind,0.795
Australia,AUS,2004,20127400,Other,2.81525
Australia,AUS,2004,20127400,All,19.36985
Australia,AUS,2005,20394800,Hydro,15.4657
Australia,AUS,2005,20394800,Solar,0.08405
Australia,AUS,2005,20394800,Wind,1.29905
Australia,AUS,2005,20394800,Other,3.871
Australia,AUS,2005,20394800,All,20.7198
Australia,AUS,2006,20697900,Hydro,14.9451
Australia,AUS,2006,20697900,Solar,0.0975
Australia,AUS,2006,20697900,Wind,2.1621
Australia,AUS,2006,20697900,Other,3.9325
Australia,AUS,2006,20697900,All,21.1372
Australia,AUS,2007,20827600,Hydro,13.04895
Australia,AUS,2007,20827600,Solar,0.11375
Australia,AUS,2007,20827600,Wind,2.8521
Australia,AUS,2007,20827600,Other,4.275
Australia,AUS,2007,20827600,All,20.2898
Australia,AUS,2008,21249200,Hydro,11.81515
Australia,AUS,2008,21249200,Solar,0.1392
Australia,AUS,2008,21249200,Wind,3.45845
Australia,AUS,2008,21249200,Other,3.6961
Australia,AUS,2008,21249200,All,19.1089
Australia,AUS,2009,21691700,Hydro,12.64205
Australia,AUS,2009,21691700,Solar,0.290242030082166
Australia,AUS,2009,21691700,Wind,4.43775
Australia,AUS,2009,21691700,Other,2.7868
Australia,AUS,2009,21691700,All,20.156842030082167
Australia,AUS,2010,22031750,Hydro,13.746
Australia,AUS,2010,22031750,Solar,0.977648279820896
Australia,AUS,2010,22031750,Wind,4.985
Australia,AUS,2010,22031750,Other,2.44155
Australia,AUS,2010,22031750,All,22.150198279820895
Australia,AUS,2011,22340024,Hydro,19.634
Australia,AUS,2011,22340024,Solar,2.0445465700988
Australia,AUS,2011,22340024,Wind,6.432
Australia,AUS,2011,22340024,Other,2.57395
Australia,AUS,2011,22340024,All,30.6844965700988
Australia,AUS,2012,22733465,Hydro,17.083
Australia,AUS,2012,22733465,Solar,2.412
Australia,AUS,2012,22733465,Wind,7.725
Australia,AUS,2012,22733465,Other,3.09785
Australia,AUS,2012,22733465,All,30.31785
Australia,AUS,2013,23128129,Hydro,19.144
Australia,AUS,2013,23128129,Solar,3.8474
Australia,AUS,2013,23128129,Wind,9.259
Australia,AUS,2013,23128129,Other,3.33165
Australia,AUS,2013,23128129,All,35.582049999999995
Australia,AUS,2014,23475686,Hydro,14.532
Australia,AUS,2014,23475686,Solar,4.952
Australia,AUS,2014,23475686,Wind,9.777
Australia,AUS,2014,23475686,Other,3.546362
Australia,AUS,2014,23475686,All,32.807362
Australia,AUS,2015,23815995,Hydro,13.949
Australia,AUS,2015,23815995,Solar,5.958
Australia,AUS,2015,23815995,Wind,11.802
Australia,AUS,2015,23815995,Other,3.6914715
Australia,AUS,2015,23815995,All,35.4004715
Australia,AUS,2016,24190907,Hydro,17.683967
Australia,AUS,2016,24190907,Solar,7.474595
Australia,AUS,2016,24190907,Wind,13.026391
Australia,AUS,2016,24190907,Other,3.648006
Australia,AUS,2016,24190907,All,41.832959
Australia,AUS,2017,24601860,Hydro,13.534527
Australia,AUS,2017,24601860,Solar,8.95511
Australia,AUS,2017,24601860,Wind,13.19393
Australia,AUS,2017,24601860,Other,3.543324
Australia,AUS,2017,24601860,All,39.226891
Australia,AUS,2018,24982688,Hydro,17.26791
Australia,AUS,2018,24982688,Solar,12.081099
Australia,AUS,2018,24982688,Wind,16.266484
Australia,AUS,2018,24982688,Other,3.539346
Australia,AUS,2018,24982688,All,49.154838999999996
Austria,AUT,1965,7270889,Hydro,16.083
Austria,AUT,1965,7270889,Solar,0
Austria,AUT,1965,7270889,Wind,0
Austria,AUT,1965,7270889,Other,0
Austria,AUT,1965,7270889,All,16.083
Austria,AUT,1966,7322066,Hydro,17.331
Austria,AUT,1966,7322066,Solar,0
Austria,AUT,1966,7322066,Wind,0
Austria,AUT,1966,7322066,Other,0
Austria,AUT,1966,7322066,All,17.331
Austria,AUT,1967,7376998,Hydro,17.698
Austria,AUT,1967,7376998,Solar,0
Austria,AUT,1967,7376998,Wind,0
Austria,AUT,1967,7376998,Other,0
Austria,AUT,1967,7376998,All,17.698
Austria,AUT,1968,7415403,Hydro,18.185
Austria,AUT,1968,7415403,Solar,0
Austria,AUT,1968,7415403,Wind,0
Austria,AUT,1968,7415403,Other,0
Austria,AUT,1968,7415403,All,18.185
Austria,AUT,1969,7441055,Hydro,16.718
Austria,AUT,1969,7441055,Solar,0
Austria,AUT,1969,7441055,Wind,0
Austria,AUT,1969,7441055,Other,0
Austria,AUT,1969,7441055,All,16.718
Austria,AUT,1970,7467086,Hydro,21.2897
Austria,AUT,1970,7467086,Solar,0
Austria,AUT,1970,7467086,Wind,0
Austria,AUT,1970,7467086,Other,0
Austria,AUT,1970,7467086,All,21.2897
Austria,AUT,1971,7500482,Hydro,16.8201
Austria,AUT,1971,7500482,Solar,0
Austria,AUT,1971,7500482,Wind,0
Austria,AUT,1971,7500482,Other,0
Austria,AUT,1971,7500482,All,16.8201
Austria,AUT,1972,7544201,Hydro,17.2876
Austria,AUT,1972,7544201,Solar,0
Austria,AUT,1972,7544201,Wind,0
Austria,AUT,1972,7544201,Other,0
Austria,AUT,1972,7544201,All,17.2876
Austria,AUT,1973,7586115,Hydro,19.2092
Austria,AUT,1973,7586115,Solar,0
Austria,AUT,1973,7586115,Wind,0
Austria,AUT,1973,7586115,Other,0
Austria,AUT,1973,7586115,All,19.2092
Austria,AUT,1974,7599038,Hydro,22.7122
Austria,AUT,1974,7599038,Solar,0
Austria,AUT,1974,7599038,Wind,0
Austria,AUT,1974,7599038,Other,0
Austria,AUT,1974,7599038,All,22.7122
Austria,AUT,1975,7578903,Hydro,23.7952
Austria,AUT,1975,7578903,Solar,0
Austria,AUT,1975,7578903,Wind,0
Austria,AUT,1975,7578903,Other,0
Austria,AUT,1975,7578903,All,23.7952
Austria,AUT,1976,7565525,Hydro,20.5656
Austria,AUT,1976,7565525,Solar,0
Austria,AUT,1976,7565525,Wind,0
Austria,AUT,1976,7565525,Other,0
Austria,AUT,1976,7565525,All,20.5656
Austria,AUT,1977,7568430,Hydro,24.9208
Austria,AUT,1977,7568430,Solar,0
Austria,AUT,1977,7568430,Wind,0
Austria,AUT,1977,7568430,Other,0
Austria,AUT,1977,7568430,All,24.9208
Austria,AUT,1978,7562305,Hydro,24.9408
Austria,AUT,1978,7562305,Solar,0
Austria,AUT,1978,7562305,Wind,0
Austria,AUT,1978,7562305,Other,0
Austria,AUT,1978,7562305,All,24.9408
Austria,AUT,1979,7549425,Hydro,28.096800000000002
Austria,AUT,1979,7549425,Solar,0
Austria,AUT,1979,7549425,Wind,0
Austria,AUT,1979,7549425,Other,0
Austria,AUT,1979,7549425,All,28.096800000000002
Austria,AUT,1980,7549433,Hydro,29.1099
Austria,AUT,1980,7549433,Solar,0
Austria,AUT,1980,7549433,Wind,0
Austria,AUT,1980,7549433,Other,0
Austria,AUT,1980,7549433,All,29.1099
Austria,AUT,1981,7568710,Hydro,30.8473
Austria,AUT,1981,7568710,Solar,0
Austria,AUT,1981,7568710,Wind,0
Austria,AUT,1981,7568710,Other,0
Austria,AUT,1981,7568710,All,30.8473
Austria,AUT,1982,7574140,Hydro,30.8963
Austria,AUT,1982,7574140,Solar,0
Austria,AUT,1982,7574140,Wind,0
Austria,AUT,1982,7574140,Other,0
Austria,AUT,1982,7574140,All,30.8963
Austria,AUT,1983,7561910,Hydro,30.6063
Austria,AUT,1983,7561910,Solar,0
Austria,AUT,1983,7561910,Wind,0
Austria,AUT,1983,7561910,Other,0
Austria,AUT,1983,7561910,All,30.6063
Austria,AUT,1984,7561434,Hydro,26.849564
Austria,AUT,1984,7561434,Solar,0
Austria,AUT,1984,7561434,Wind,0
Austria,AUT,1984,7561434,Other,0
Austria,AUT,1984,7561434,All,26.849564
Austria,AUT,1985,7564985,Hydro,30.775146
Austria,AUT,1985,7564985,Solar,0
Austria,AUT,1985,7564985,Wind,0
Austria,AUT,1985,7564985,Other,0
Austria,AUT,1985,7564985,All,30.775146
Austria,AUT,1986,7569794,Hydro,30.903927
Austria,AUT,1986,7569794,Solar,0
Austria,AUT,1986,7569794,Wind,0
Austria,AUT,1986,7569794,Other,1.287501
Austria,AUT,1986,7569794,All,32.191428
Austria,AUT,1987,7574586,Hydro,35.387991
Austria,AUT,1987,7574586,Solar,0
Austria,AUT,1987,7574586,Wind,0
Austria,AUT,1987,7574586,Other,0.905816
Austria,AUT,1987,7574586,All,36.293807
Austria,AUT,1988,7585317,Hydro,35.304088
Austria,AUT,1988,7585317,Solar,0
Austria,AUT,1988,7585317,Wind,0
Austria,AUT,1988,7585317,Other,1.04696
Austria,AUT,1988,7585317,All,36.351048
Austria,AUT,1989,7619567,Hydro,35.08243
Austria,AUT,1989,7619567,Solar,0
Austria,AUT,1989,7619567,Wind,0
Austria,AUT,1989,7619567,Other,1.10445
Austria,AUT,1989,7619567,All,36.18688
Austria,AUT,1990,7677850,Hydro,31.509
Austria,AUT,1990,7677850,Solar,0
Austria,AUT,1990,7677850,Wind,0
Austria,AUT,1990,7677850,Other,1.142485
Austria,AUT,1990,7677850,All,32.651485
Austria,AUT,1991,7754891,Hydro,31.4434
Austria,AUT,1991,7754891,Solar,0
Austria,AUT,1991,7754891,Wind,0
Austria,AUT,1991,7754891,Other,1.225832
Austria,AUT,1991,7754891,All,32.669232
Austria,AUT,1992,7840709,Hydro,34.8484
Austria,AUT,1992,7840709,Solar,0
Austria,AUT,1992,7840709,Wind,0
Austria,AUT,1992,7840709,Other,1.32916399999989
Austria,AUT,1992,7840709,All,36.17756399999989
Austria,AUT,1993,7905633,Hydro,36.705556
Austria,AUT,1993,7905633,Solar,0.001
Austria,AUT,1993,7905633,Wind,0
Austria,AUT,1993,7905633,Other,1.361111
Austria,AUT,1993,7905633,All,38.067667
Austria,AUT,1994,7936118,Hydro,35.7075
Austria,AUT,1994,7936118,Solar,0.001
Austria,AUT,1994,7936118,Wind,0
Austria,AUT,1994,7936118,Other,1.210555
Austria,AUT,1994,7936118,All,36.919055
Austria,AUT,1995,7948278,Hydro,37.067222
Austria,AUT,1995,7948278,Solar,0.001
Austria,AUT,1995,7948278,Wind,0.001
Austria,AUT,1995,7948278,Other,1.857221
Austria,AUT,1995,7948278,All,38.926443
Austria,AUT,1996,7959017,Hydro,34.216111
Austria,AUT,1996,7959017,Solar,0.001
Austria,AUT,1996,7959017,Wind,0.005
Austria,AUT,1996,7959017,Other,1.589444
Austria,AUT,1996,7959017,All,35.811555
Austria,AUT,1997,7968041,Hydro,36.105278
Austria,AUT,1997,7968041,Solar,0.002
Austria,AUT,1997,7968041,Wind,0.02
Austria,AUT,1997,7968041,Other,1.711389
Austria,AUT,1997,7968041,All,37.838667
Austria,AUT,1998,7976789,Hydro,37.163333
Austria,AUT,1998,7976789,Solar,0.002
Austria,AUT,1998,7976789,Wind,0.045
Austria,AUT,1998,7976789,Other,1.842777
Austria,AUT,1998,7976789,All,39.053110000000004
Austria,AUT,1999,7992324,Hydro,40.6991208
Austria,AUT,1999,7992324,Solar,0.002
Austria,AUT,1999,7992324,Wind,0.051
Austria,AUT,1999,7992324,Other,1.59691181888152
Austria,AUT,1999,7992324,All,42.34903261888152
Austria,AUT,2000,8011566,Hydro,41.83565055045
Austria,AUT,2000,8011566,Solar,0.003
Austria,AUT,2000,8011566,Wind,0.067
Austria,AUT,2000,8011566,Other,1.52827932
Austria,AUT,2000,8011566,All,43.43392987045
Austria,AUT,2001,8042293,Hydro,40.4554816503302
Austria,AUT,2001,8042293,Solar,0.005
Austria,AUT,2001,8042293,Wind,0.172
Austria,AUT,2001,8042293,Other,1.667812
Austria,AUT,2001,8042293,All,42.3002936503302
Austria,AUT,2002,8081957,Hydro,40.2270028091333
Austria,AUT,2002,8081957,Solar,0.009
Austria,AUT,2002,8081957,Wind,0.203
Austria,AUT,2002,8081957,Other,1.520444
Austria,AUT,2002,8081957,All,41.959446809133304
Austria,AUT,2003,8121423,Hydro,33.214992039975
Austria,AUT,2003,8121423,Solar,0.015
Austria,AUT,2003,8121423,Wind,0.366
Austria,AUT,2003,8121423,Other,1.711921
Austria,AUT,2003,8121423,All,35.307913039975
Austria,AUT,2004,8171966,Hydro,36.762283
Austria,AUT,2004,8171966,Solar,0.018
Austria,AUT,2004,8171966,Wind,0.924
Austria,AUT,2004,8171966,Other,2.05973
Austria,AUT,2004,8171966,All,39.764013
Austria,AUT,2005,8227829,Hydro,37.0951383370445
Austria,AUT,2005,8227829,Solar,0.021018375
Austria,AUT,2005,8227829,Wind,1.3312767567448
Austria,AUT,2005,8227829,Other,2.43715433867822
Austria,AUT,2005,8227829,All,40.884587807467526
Austria,AUT,2006,8268641,Hydro,35.6560847696384
Austria,AUT,2006,8268641,Solar,0.022386875
Austria,AUT,2006,8268641,Wind,1.75279298367607
Austria,AUT,2006,8268641,Other,3.23750255635424
Austria,AUT,2006,8268641,All,40.66876718466871
Austria,AUT,2007,8295487,Hydro,37.0544528638766
Austria,AUT,2007,8295487,Solar,0.024238375
Austria,AUT,2007,8295487,Wind,2.03718492749374
Austria,AUT,2007,8295487,Other,4.06160691149705
Austria,AUT,2007,8295487,All,43.177483077867386
Austria,AUT,2008,8321496,Hydro,38.3294910423621
Austria,AUT,2008,8321496,Solar,0.03011991
Austria,AUT,2008,8321496,Wind,2.01125740868278
Austria,AUT,2008,8321496,Other,4.30230414102499
Austria,AUT,2008,8321496,All,44.67317250206987
Austria,AUT,2009,8343323,Hydro,40.8963033646974
Austria,AUT,2009,8343323,Solar,0.04891428
Austria,AUT,2009,8343323,Wind,1.95404016813174
Austria,AUT,2009,8343323,Other,4.27798216739992
Austria,AUT,2009,8343323,All,47.17723998022906
Austria,AUT,2010,8363404,Hydro,38.3634182926813
Austria,AUT,2010,8363404,Solar,0.08881314
Austria,AUT,2010,8363404,Wind,2.06391373604185
Austria,AUT,2010,8363404,Other,4.46343008098254
Austria,AUT,2010,8363404,All,44.97957524970569
Austria,AUT,2011,8391643,Hydro,34.2390835141601
Austria,AUT,2011,8391643,Solar,0.17406996
Austria,AUT,2011,8391643,Wind,1.93623636014216
Austria,AUT,2011,8391643,Other,4.51675200916291
Austria,AUT,2011,8391643,All,40.86614184346517
Austria,AUT,2012,8429991,Hydro,43.8041046884235
Austria,AUT,2012,8429991,Solar,0.33748305
Austria,AUT,2012,8429991,Wind,2.46202901904667
Austria,AUT,2012,8429991,Other,4.60803650070558
Austria,AUT,2012,8429991,All,51.21165325817575
Austria,AUT,2013,8479823,Hydro,42.0465272976832
Austria,AUT,2013,8479823,Solar,0.625974
Austria,AUT,2013,8479823,Wind,3.15323156246948
Austria,AUT,2013,8479823,Other,4.58428170879082
Austria,AUT,2013,8479823,All,50.410014568943495
Austria,AUT,2014,8546356,Hydro,41.0102593673497
Austria,AUT,2014,8546356,Solar,0.785246
Austria,AUT,2014,8546356,Wind,3.84576803451967
Austria,AUT,2014,8546356,Other,4.33629619571349
Austria,AUT,2014,8546356,All,49.97756959758286
Austria,AUT,2015,8642699,Hydro,37.055528375898
Austria,AUT,2015,8642699,Solar,0.937098
Austria,AUT,2015,8642699,Wind,4.84034310174837
Austria,AUT,2015,8642699,Other,4.5035465270659
Austria,AUT,2015,8642699,All,47.33651600471227
Austria,AUT,2016,8736668,Hydro,39.8447161470418
Austria,AUT,2016,8736668,Solar,1.096016
Austria,AUT,2016,8736668,Wind,5.23234876527959
Austria,AUT,2016,8736668,Other,4.69122703886075
Austria,AUT,2016,8736668,All,50.86430795118214
Austria,AUT,2017,8797566,Hydro,38.369829
Austria,AUT,2017,8797566,Solar,1.268971
Austria,AUT,2017,8797566,Wind,6.57449895642146
Austria,AUT,2017,8797566,Other,4.64093243274789
Austria,AUT,2017,8797566,All,50.85423138916936
Austria,AUT,2018,8840521,Hydro,37.5278128725146
Austria,AUT,2018,8840521,Solar,1.57864147260729
Austria,AUT,2018,8840521,Wind,5.90001471324576
Austria,AUT,2018,8840521,Other,4.76325212890666
Austria,AUT,2018,8840521,All,49.769721187274314
Azerbaijan,AZE,1985,6666447,Hydro,1.3125618
Azerbaijan,AZE,1985,6666447,Solar,0
Azerbaijan,AZE,1985,6666447,Wind,0
Azerbaijan,AZE,1985,6666447,Other,0
Azerbaijan,AZE,1985,6666447,All,1.3125618
Azerbaijan,AZE,1986,6778624,Hydro,0.8043308
Azerbaijan,AZE,1986,6778624,Solar,0
Azerbaijan,AZE,1986,6778624,Wind,0
Azerbaijan,AZE,1986,6778624,Other,0
Azerbaijan,AZE,1986,6778624,All,0.8043308
Azerbaijan,AZE,1987,6893489,Hydro,0.8043308
Azerbaijan,AZE,1987,6893489,Solar,0
Azerbaijan,AZE,1987,6893489,Wind,0
Azerbaijan,AZE,1987,6893489,Other,0
Azerbaijan,AZE,1987,6893489,All,0.8043308
Azerbaijan,AZE,1988,7010027,Hydro,0.6982652
Azerbaijan,AZE,1988,7010027,Solar,0
Azerbaijan,AZE,1988,7010027,Wind,0
Azerbaijan,AZE,1988,7010027,Other,0
Azerbaijan,AZE,1988,7010027,All,0.6982652
Azerbaijan,AZE,1989,7126881,Hydro,0.6982652
Azerbaijan,AZE,1989,7126881,Solar,0
Azerbaijan,AZE,1989,7126881,Wind,0
Azerbaijan,AZE,1989,7126881,Other,0
Azerbaijan,AZE,1989,7126881,All,0.6982652
Azerbaijan,AZE,1990,7159000,Hydro,1.658
Azerbaijan,AZE,1990,7159000,Solar,0
Azerbaijan,AZE,1990,7159000,Wind,0
Azerbaijan,AZE,1990,7159000,Other,0
Azerbaijan,AZE,1990,7159000,All,1.658
Azerbaijan,AZE,1991,7271000,Hydro,1.7593
Azerbaijan,AZE,1991,7271000,Solar,0
Azerbaijan,AZE,1991,7271000,Wind,0
Azerbaijan,AZE,1991,7271000,Other,0
Azerbaijan,AZE,1991,7271000,All,1.7593
Azerbaijan,AZE,1992,7382000,Hydro,1.7473
Azerbaijan,AZE,1992,7382000,Solar,0
Azerbaijan,AZE,1992,7382000,Wind,0
Azerbaijan,AZE,1992,7382000,Other,0
Azerbaijan,AZE,1992,7382000,All,1.7473
Azerbaijan,AZE,1993,7495000,Hydro,2.426
