Country,Country_Code,Year,Hydro_TW,Solar_TW,Wind_TW,Other_TW,Total_TW,Population
Indonesia,IDN,1978,1.259529,0,0,0,1.259529,140621730
Indonesia,IDN,1979,1.4009498,0,0,0,1.4009498,144009845
Indonesia,IDN,1980,1.2683678,0,0,0,1.2683678,147447836
Indonesia,IDN,1981,1.2639484,0,0,0,1.2639484,150938232
Indonesia,IDN,1982,1.3788528,0,0,0,1.3788528,154468229
Indonesia,IDN,1983,2.0726986,0,0,0,2.0726986,158009246
Indonesia,IDN,1984,2.2627328,0,0,0,2.2627328,161523347
Indonesia,IDN,1985,2.7665444,0,0,0,2.7665444,164982451
Indonesia,IDN,1986,4.4547552,0,0,0,4.4547552,168374287
Indonesia,IDN,1987,4.5829178,0,0,0,4.5829178,171702763
Indonesia,IDN,1988,5.0336966,0,0,0,5.0336966,174975954
Indonesia,IDN,1989,6.2799674,0,0,0,6.2799674,178209150
Indonesia,IDN,1990,6.49244,0,0,1.12942,7.62186,181413402
Indonesia,IDN,1991,7.40917,0,0,1.05346,8.462629999999999,184591903
Indonesia,IDN,1992,9.64548,0,0,1.08774,10.73322,187739786
Indonesia,IDN,1993,8.89108,0,0,1.09397,9.985050000000001,190851175
Indonesia,IDN,1994,7.98294,0,0,1.60606,9.589,193917462
Indonesia,IDN,1995,8.29314,0,0,2.21503,10.50817,196934260
Indonesia,IDN,1996,8.82437,0,0,2.34537,11.169740000000001,199901228
Indonesia,IDN,1997,5.86562,0,0,2.73088,8.596499999999999,202826446
Indonesia,IDN,1998,10.3635,0,0,3.289,13.6525,205724592
Indonesia,IDN,1999,10.37978,0,0,3.94323,14.32301,208615169
Indonesia,IDN,2000,10.016,0,0,4.8754,14.8914,211513823
Indonesia,IDN,2001,11.655,0,0,6.0386,17.6936,214427417
Indonesia,IDN,2002,9.933,0,0,6.2488,16.1818,217357793
Indonesia,IDN,2003,9.099,0,0,6.3094,15.4084,220309469
Indonesia,IDN,2004,9.674,0,0,6.6756,16.3496,223285676
Indonesia,IDN,2005,10.725,0,0,6.626,17.351,226289470
Indonesia,IDN,2006,9.623,0,0,6.69,16.313,229318262
Indonesia,IDN,2007,11.286,0,2e-5,7.057,18.34302,232374245
Indonesia,IDN,2008,11.528,1e-4,3e-4,8.364,19.892400000000002,235469762
Indonesia,IDN,2009,11.384,1e-4,0.0037,9.358,20.7458,238620563
Indonesia,IDN,2010,17.456,5.2e-4,0.00363,9.452,26.91215,241834215
Indonesia,IDN,2011,12.419,7.7e-4,0.0047,9.57245,21.99692,245116206
Indonesia,IDN,2012,12.799,0.00301,0.0046,9.67045,22.47706,248452413
Indonesia,IDN,2013,16.923,0.0055,1e-4,9.5784,26.506999999999998,251806402
Indonesia,IDN,2014,15.162,0.00681,0,10.26075,25.429560000000002,255129004
Indonesia,IDN,2015,13.741,0.00528,0.0037,10.5187,24.26868,258383256
Indonesia,IDN,2016,18.677,0.02109,0.0057,11.24295,29.94674,261554226
Indonesia,IDN,2017,18.632,0.02905,0,13.3544,32.01545,264645886
Indonesia,IDN,2018,16.4112,0.01836,0.198,14.5368,31.164360000000002,267663435
Iraq,IRQ,1965,0.0707104,0,0,0,0.0707104,8375790
Iraq,IRQ,1966,0.0928074,0,0,0,0.0928074,8651162
Iraq,IRQ,1967,0.1060656,0,0,0,0.1060656,8947404
Iraq,IRQ,1968,0.1281626,0,0,0,0.1281626,9260682
Iraq,IRQ,1969,0.1414208,0,0,0,0.1414208,9585576
Iraq,IRQ,1970,0.1723566,0,0,0,0.1723566,9917983
Iraq,IRQ,1971,0.198873,0,0,0,0.198873,10255850
Iraq,IRQ,1972,0.198873,0,0,0,0.198873,10599668
Iraq,IRQ,1973,0.2916804,0,0,0,0.2916804,10950888
Iraq,IRQ,1974,0.4065848,0,0,0,0.4065848,11312062
Iraq,IRQ,1975,0.464037,0,0,0,0.464037,11684590
Iraq,IRQ,1976,0.464037,0,0,0,0.464037,12068676
Iraq,IRQ,1977,0.5701026,0,0,0,0.5701026,12462070
Iraq,IRQ,1978,0.7203622,0,0,0,0.7203622,12860680
Iraq,IRQ,1979,1.0473978,0,0,0,1.0473978,13259113
Iraq,IRQ,1980,0.6982652,0,0,0,0.6982652,13653354
Iraq,IRQ,1981,0.5833608,0,0,0,0.5833608,14044117
Iraq,IRQ,1982,0.5833608,0,0,0,0.5833608,14432468
Iraq,IRQ,1983,0.5833608,0,0,0,0.5833608,14815656
Iraq,IRQ,1984,0.5833608,0,0,0,0.5833608,15190393
Iraq,IRQ,1985,0.61,0,0,0,0.61,15555800
Iraq,IRQ,1986,0.6,0,0,0,0.6,15909762
Iraq,IRQ,1987,2.6,0,0,0,2.6,16257070
Iraq,IRQ,1988,2.6,0,0,0,2.6,16612322
Iraq,IRQ,1989,2.6,0,0,0,2.6,16994948
Iraq,IRQ,1990,4.650264,0,0,0,4.650264,17419113
Iraq,IRQ,1991,2.145184,0,0,0,2.145184,17889459
Iraq,IRQ,1992,5.219066,0,0,0,5.219066,18402734
Iraq,IRQ,1993,6.161732,0,0,0,6.161732,18955085
Iraq,IRQ,1994,6.247761,0,0,0,6.247761,19539340
Iraq,IRQ,1995,7.119707,0,0,0,7.119707,20149338
Iraq,IRQ,1996,6.489375,0,0,0,6.489375,20783073
Iraq,IRQ,1997,6.608055,0,0,0,6.608055,21439574
Iraq,IRQ,1998,6.19756,0,0,0,6.19756,22114324
Iraq,IRQ,1999,3.55905,0,0,0,3.55905,22802064
Iraq,IRQ,2000,3.196577,0,0,0,3.196577,23497585
Iraq,IRQ,2001,3.701006,0,0,0,3.701006,24208180
Iraq,IRQ,2002,4.56004,0,0,0,4.56004,24931919
Iraq,IRQ,2003,4.7559,0,0,0,4.7559,25644499
Iraq,IRQ,2004,5.749923,0,0,0,5.749923,26313838
Iraq,IRQ,2005,4.893819,0,0,0,4.893819,26922284
Iraq,IRQ,2006,4.99076,0,0,0,4.99076,27448124
Iraq,IRQ,2007,4.56631,0,0,0,4.56631,27911248
Iraq,IRQ,2008,2.932036,0,0,0,2.932036,28385746
Iraq,IRQ,2009,2.83021,0,0,0,2.83021,28973162
Iraq,IRQ,2010,3.615072,0,0,0,3.615072,29741976
Iraq,IRQ,2011,3.399509,0,0,0,3.399509,30725300
Iraq,IRQ,2012,4.396909,0,0,0,4.396909,31890011
Iraq,IRQ,2013,4.608721,0.0463,0,0,4.655021,33157050
Iraq,IRQ,2014,2.8352019999999998,0.0573,0,0,2.892502,34411951
Iraq,IRQ,2015,2.546137,0.0573,0,0,2.603437,35572261
Iraq,IRQ,2016,3.371234,0.0573,0,0,3.428534,36610632
Iraq,IRQ,2017,2.176,0.0571434426229508,0,0,2.233143442622951,37552781
Iraq,IRQ,2018,3.1074588,0.0571434426229508,0,0,3.1646022426229505,38433600
Ireland,IRL,1965,0.94203,0,0,0,0.94203,2877300
Ireland,IRL,1966,0.848990000000001,0,0,0,0.848990000000001,2888800
Ireland,IRL,1967,0.80247,0,0,0,0.80247,2902450
Ireland,IRL,1968,0.767580000000001,0,0,0,0.767580000000001,2915550
Ireland,IRL,1969,0.5815,0,0,0,0.5815,2932650
Ireland,IRL,1970,0.80247,0,0,0,0.80247,2957250
Ireland,IRL,1971,0.465200000000001,0,0,0,0.465200000000001,2992050
Ireland,IRL,1972,0.686170000000001,0,0,0,0.686170000000001,3036850
Ireland,IRL,1973,0.639649999999999,0,0,0,0.639649999999999,3085950
Ireland,IRL,1974,0.790840000000002,0,0,0,0.790840000000002,3137500
Ireland,IRL,1975,0.52335,0,0,0,0.52335,3189550
Ireland,IRL,1976,0.593129999999998,0,0,0,0.593129999999998,3238050
Ireland,IRL,1977,0.74432,0,0,0,0.74432,3282200
Ireland,IRL,1978,0.697799999999999,0,0,0,0.697799999999999,3329100
Ireland,IRL,1979,0.825730000000001,0,0,0,0.825730000000001,3373750
Ireland,IRL,1980,0.837359999999999,0,0,0,0.837359999999999,3412800
Ireland,IRL,1981,0.860619999999999,0,0,0,0.860619999999999,3453000
Ireland,IRL,1982,0.80247,0,0,0,0.80247,3485800
Ireland,IRL,1983,0.779209999999999,0,0,0,0.779209999999999,3510600
Ireland,IRL,1984,0.686170000000001,0,0,0,0.686170000000001,3532423
Ireland,IRL,1985,0.837359999999999,0,0,0,0.837359999999999,3538082
Ireland,IRL,1986,0.918769999999999,0,0,0,0.918769999999999,3539690
Ireland,IRL,1987,0.686170000000001,0,0,0,0.686170000000001,3540057
Ireland,IRL,1988,0.872250000000002,0,0,0,0.872250000000002,3524949
Ireland,IRL,1989,0.697799999999999,0,0,0,0.697799999999999,3511009
Ireland,IRL,1990,0.697,0,0,0,0.697,3513974
Ireland,IRL,1991,0.746,0,0,0,0.746,3534235
Ireland,IRL,1992,0.817,0,0.0050009,0,0.8220008999999999,3558430
Ireland,IRL,1993,0.765,0,0.0150027,0,0.7800027,3576261
Ireland,IRL,1994,0.92,0,0.01900342,0,0.93900342,3590386
Ireland,IRL,1995,0.713,0,0.01600288,0,0.72900288,3608841
Ireland,IRL,1996,0.722,0,0.01400252,0.02700486,0.76300738,3637510
Ireland,IRL,1997,0.678,0,0.0500089999999999,0.0810145799999999,0.8090235799999999,3674171
Ireland,IRL,1998,0.916,0,0.16903042,0.0850153000000002,1.1700457200000003,3712696
Ireland,IRL,1999,0.846,0,0.18703366,0.0910163800000002,1.1240500400000002,3754786
Ireland,IRL,2000,0.846,0,0.24404392,0.0950171,1.18506102,3805174
Ireland,IRL,2001,0.596,0,0.33406012,0.0970174600000001,1.02707758,3866243
Ireland,IRL,2002,0.912,0,0.38806984,0.0810145799999999,1.3810844199999999,3931947
Ireland,IRL,2003,0.598,0,0.454081720000002,0.0860154799999998,1.1380972000000018,3996521
Ireland,IRL,2004,0.63,0,0.655117899999999,0.10901962,1.394137519999999,4070262
Ireland,IRL,2005,0.63126,0,1.1121101438,0.13028544716,1.8736555909600001,4159914
Ireland,IRL,2006,0.724273,0,1.622333167416,0.128455817886,2.4750619853019997,4273591
Ireland,IRL,2007,0.666576,0,1.958723056699,0.170037836271409,2.795336892970409,4398942
Ireland,IRL,2008,0.968323,0,2.41044681784279,0.208921506225919,3.5876913240687087,4489544
Ireland,IRL,2009,0.901734,4.24235894318208e-4,2.95574921510968,0.251354475687426,4.109261926691424,4535375
Ireland,IRL,2010,0.599231,4.76106541354367e-4,2.8151656836281,0.315056212569931,3.729929002739385,4560155
Ireland,IRL,2011,0.706687,5.420809170048e-4,4.38110315934648,0.336096781748835,5.42442902201232,4580084
Ireland,IRL,2012,0.802349,6.45928771054463e-4,4.01120012208248,0.439326551737157,5.253521602590691,4599533
Ireland,IRL,2013,0.599497,6.99463128704641e-4,4.54233195260641,0.480951589689976,5.62348000542509,4623816
Ireland,IRL,2014,0.708654,9.46214787209855e-4,5.14098632800105,0.536249306512701,6.386835849300961,4657740
Ireland,IRL,2015,0.80649,0.00161662141628582,6.57418074656925,0.476241665577545,7.858529033563081,4701957
Ireland,IRL,2016,0.681025,0.00534264227053826,6.149,0.681,7.516367642270538,4755335
Ireland,IRL,2017,0.691603,0.010801,7.444742,0.729833,8.876979,4807388
Ireland,IRL,2018,0.694087981690805,0.0221739673767386,8.39098976916049,1.24242726755331,10.349678985781344,4867309
Israel,ISR,1965,0,0,0,0,0,2563000
Israel,ISR,1966,0,0,0,0,0,2629000
Israel,ISR,1967,0,0,0,0,0,2745000
Israel,ISR,1968,0,0,0,0,0,2803000
Israel,ISR,1969,0,0,0,0,0,2877000
Israel,ISR,1970,0,0,0,0,0,2974000
Israel,ISR,1971,0,0,0,0,0,3069000
Israel,ISR,1972,0,0,0,0,0,3148000
Israel,ISR,1973,0,0,0,0,0,3278000
Israel,ISR,1974,0,0,0,0,0,3377000
Israel,ISR,1975,0,0,0,0,0,3455000
Israel,ISR,1976,0,0,0,0,0,3533000
Israel,ISR,1977,0,0,0,0,0,3613000
Israel,ISR,1978,0,0,0,0,0,3690000
Israel,ISR,1979,0,0,0,0,0,3786000
Israel,ISR,1980,0,0,0,0,0,3878000
Israel,ISR,1981,0.002,0,0,0,0.002,3956000
Israel,ISR,1982,0.002,0,0,0,0.002,4031000
Israel,ISR,1983,0.001,0,0,0,0.001,4105000
Israel,ISR,1984,0.002,0,0,0,0.002,4159000
Israel,ISR,1985,0.002,0,0,0,0.002,4233000
Israel,ISR,1986,0.006,0,0,0,0.006,4299000
Israel,ISR,1987,0.01,0,0,0,0.01,4369000
Israel,ISR,1988,0.01,0,0,0,0.01,4442000
Israel,ISR,1989,0.003,0,0,0,0.003,4518000
Israel,ISR,1990,0.003,0,0,0,0.003,4660000
Israel,ISR,1991,0.006,0,0,0,0.006,4949000
Israel,ISR,1992,0.029,0,0,0,0.029,5123000
Israel,ISR,1993,0.026,0,0,0,0.026,5261000
Israel,ISR,1994,0.023,0,0,0,0.023,5399000
Israel,ISR,1995,0.025,0,0,0,0.025,5545000
Israel,ISR,1996,0.024,0,0,0,0.024,5692000
Israel,ISR,1997,0.025,0,0,0,0.025,5836000
Israel,ISR,1998,0.025,0,0,0,0.025,5971000
Israel,ISR,1999,0.033,0,0,0,0.033,6125000
Israel,ISR,2000,0.031,0,0,0,0.031,6289000
Israel,ISR,2001,0.01,0,0.01,0,0.02,6439000
Israel,ISR,2002,0.021,0,0.011,0,0.032,6570000
Israel,ISR,2003,0.031,0,0.012,0,0.043,6689700
Israel,ISR,2004,0.028,0,0.011,0,0.039,6809000
Israel,ISR,2005,0.028,0,0.011,0,0.039,6930100
Israel,ISR,2006,0.015,0,0.01,0,0.025,7053700
Israel,ISR,2007,0.014,0,0.01,0,0.024,7180100
Israel,ISR,2008,0.016,0,0.009,0.007,0.032,7308800
Israel,ISR,2009,0.024,0.024,0.009,0.042,0.099,7485600
Israel,ISR,2010,0.031,0.07,0.008,0.061,0.17,7623600
Israel,ISR,2011,0.029,0.192,0.007,0.073,0.301,7765800
Israel,ISR,2012,0.033,0.369,0.006,0.076,0.484,7910500
Israel,ISR,2013,0.0277,0.549075148813953,0.006,0.043,0.625775148813953,8059500
Israel,ISR,2014,0.0127,0.942949652790698,0.0059,0.0621,1.023649652790698,8215700
Israel,ISR,2015,0.0245,1.2462595596999,0.0067,0.0681,1.3455595596999,8380100
Israel,ISR,2016,0.0245671232876712,1.63477857144926,0.0644,0.114,1.8377456947369313,8546000
Israel,ISR,2017,0.0245,1.59509487039594,0.105269485188381,0.115,1.839864355584321,8713300
Israel,ISR,2018,0.0245,1.79323051481162,0.105269485188381,0.115,2.038000000000001,8882800
Italy,ITA,1965,42.634,0,0,2.676,45.31,52112350
Italy,ITA,1966,43.72,0,0,3.351,47.071,52519000
Italy,ITA,1967,42.34,0,0,3.475,45.815000000000005,52900500
Italy,ITA,1968,42.677,0,0,3.617,46.294,53235750
Italy,ITA,1969,41.166,0,0,3.812,44.977999999999994,53537950
Italy,ITA,1970,40.373,0,0,4.228,44.601,53821850
Italy,ITA,1971,39.079,0,0,4.209,43.288,54073490
Italy,ITA,1972,41.348,0,0,3.807,45.155,54381345
Italy,ITA,1973,37.523,0,0,3.845,41.368,54751406
Italy,ITA,1974,37.795,0,0,4.245,42.04,55110868
Italy,ITA,1975,41.021,0,0,3.986,45.007,55441001
Italy,ITA,1976,39.176,0,0,3.812,42.988,55718260
Italy,ITA,1977,51.139,0,0,3.73,54.869,55955411
Italy,ITA,1978,45.491,0,0,3.811,49.302,56155143
Italy,ITA,1979,45.947,0,0,3.825,49.772000000000006,56317749
Italy,ITA,1980,45.244,0,0,3.96,49.204,56433883
Italy,ITA,1981,43.034,0,0,3.469,46.503,56501675
Italy,ITA,1982,41.461,0,0,3.521,44.982,56543548
Italy,ITA,1983,41.445,0,0,3.393,44.838,56564074
Italy,ITA,1984,42.401,0,0,3.472,45.873000000000005,56576718
Italy,ITA,1985,41.092,0,0,3.212,44.304,56593071
Italy,ITA,1986,41.096,0,0,3.501,44.596999999999994,56596155
Italy,ITA,1987,39.505,0,0,3.693,43.198,56601931
Italy,ITA,1988,40.676,0,0,3.787,44.463,56629288
Italy,ITA,1989,34.057,0.002020202020202,0.002,3.197,37.258020202020205,56671781
Italy,ITA,1990,31.626,0.004,0.0019191919191919001,3.271,34.902919191919196,56719240
Italy,ITA,1991,42.239,0.005,0.00287878787878784,3.292,45.53887878787879,56758521
